step,client_id,epoch,val_loss,val_dice,is_best
1,1,1,0.9006938636302948,0.0645603123821603,no
1,1,2,0.6621032655239105,0.07612471009073597,no
1,1,3,0.5717149749398232,0.3967144026375306,no
1,1,4,0.4244971051812172,0.47657394741687653,no
1,1,5,0.4679936021566391,0.44334190381934613,no
1,1,6,0.46980519592761993,0.2911971230913425,no
1,1,7,0.3347560614347458,0.5598015660708119,no
1,1,8,0.3639327883720398,0.49899676269184445,no
1,1,9,0.39078177511692047,0.5290512266492936,no
1,1,10,0.2882343716919422,0.5935349652147882,yes
2,2,1,0.5165382027626038,0.08383026531839613,no
2,2,2,0.4917111396789551,0.15102741904691708,no
2,2,3,0.4559163749217987,0.196515349057489,no
2,2,4,0.5088962912559509,0.12821162519630658,no
2,2,5,0.47167250514030457,0.18368962787002924,no
2,2,6,0.3715416193008423,0.3658932714612924,no
2,2,7,0.337597131729126,0.42875430822212823,yes
2,2,8,0.3378943204879761,0.427147105124692,no
2,2,9,0.36546939611434937,0.3596256684487972,no
2,2,10,0.3994884192943573,0.2952946350040729,no
3,1,1,0.5351997166872025,0.46100712989878967,no
3,1,2,0.29118815064430237,0.6081095017969836,no
3,1,3,0.31990258768200874,0.5733767513635609,no
3,1,4,0.25306854769587517,0.647211663265076,no
3,1,5,0.24385330826044083,0.6423955580988029,no
3,1,6,0.36208871752023697,0.4655019610121796,no
3,1,7,0.20927762612700462,0.7069928092305093,no
3,1,8,0.228428915143013,0.6752350908424647,no
3,1,9,0.20391548052430153,0.7133850594311026,yes
3,1,10,0.22087259590625763,0.6907902666322259,no
4,0,1,0.7932344377040863,0.08381706898542413,no
4,0,2,0.28191446512937546,0.5570542425278202,no
4,0,3,0.28224611282348633,0.5763914215132109,no
4,0,4,0.3678732216358185,0.4946678061936315,no
4,0,5,0.2620823606848717,0.5975879874590232,yes
4,0,6,0.28312263637781143,0.581443950119195,no
4,0,7,0.27486351132392883,0.570143326272407,no
4,0,8,0.2973845899105072,0.5526928193635087,no
4,0,9,0.29120582342147827,0.5572548213220017,no
4,0,10,0.3043093830347061,0.5415342639929364,no
5,1,1,0.3838389217853546,0.5475241934765116,no
5,1,2,0.2852169908583164,0.6048887678075366,no
5,1,3,0.2663644328713417,0.6255092087731133,no
5,1,4,0.19326457381248474,0.7257356999276717,yes
5,1,5,0.2059042640030384,0.7089305714841377,no
5,1,6,0.3132353872060776,0.5442478816700459,no
5,1,7,0.344135120511055,0.5144241950389157,no
5,1,8,0.22618838772177696,0.6840504539976109,no
5,1,9,0.2226354144513607,0.6997558109737101,no
5,1,10,0.2277466058731079,0.6777475736454872,no
6,0,1,0.3213260918855667,0.48937814073983626,no
6,0,2,0.41239747405052185,0.35800640033372677,no
6,0,3,0.2766597643494606,0.5798665385574867,no
6,0,4,0.2501083090901375,0.6116184774510527,no
6,0,5,0.2740844786167145,0.5775862631714481,no
6,0,6,0.2521004304289818,0.6151257328494001,no
6,0,7,0.2482735961675644,0.619381910415534,yes
6,0,8,0.27909520268440247,0.5876031117332614,no
6,0,9,0.2577991932630539,0.5986052337845453,no
6,0,10,0.25040630996227264,0.6187863095469837,no
7,2,1,0.47499826550483704,0.22858466259438134,no
7,2,2,0.5937708020210266,0.16654200947391207,no
7,2,3,0.50986647605896,0.15955934612643943,no
7,2,4,0.4884447455406189,0.20167331026317328,no
