step,client_id,epoch,train_loss,train_dice,val_loss,val_dice,is_best
7,2,8,0.29577914625406265,0.7308306995146183,0.4232715964317322,0.44040002484599017,yes
7,2,9,0.28390534967184067,0.7483695342201666,0.43092161417007446,0.4167421634350274,no
7,2,10,0.2597568817436695,0.7614363141047804,0.4243166148662567,0.3576484018262799,no
8,0,1,0.38020164966583253,0.7707906428849818,0.6420917809009552,0.10176635120115646,no
8,0,2,0.34536285400390626,0.7311227783452534,0.6642016470432281,0.3339514211312397,no
8,0,3,0.29925270676612853,0.7860685586724657,0.5424925088882446,0.41664528220919017,no
8,0,4,0.2616586059331894,0.8057216381005962,0.40110719203948975,0.47515791417487974,no
8,0,5,0.23441025912761687,0.8343998669279384,0.3744957000017166,0.5153966044462723,no
8,0,6,0.20724814236164094,0.8335702177454059,0.34773382544517517,0.5445199104326501,yes
8,0,7,0.17749059200286865,0.8708731148518435,0.3320060670375824,0.5361265266753241,no
8,0,8,0.15812579095363616,0.87544442657579,0.33403250575065613,0.5432405212727585,no
8,0,9,0.14485058635473252,0.8788749892559056,0.32259711623191833,0.525852604673142,no
8,0,10,0.13232380598783494,0.8818871318282042,0.3268077075481415,0.5223707275048037,no
9,1,1,0.350476510822773,0.6541713351597044,8.45200800895691,0.15884670543645277,no
9,1,2,0.2497531771659851,0.7651199807065692,0.3232644647359848,0.6582042314988271,no
9,1,3,0.19846273958683014,0.7920167541392424,0.2952745854854584,0.6397562091578134,no
9,1,4,0.16991577545801798,0.8080019398055805,0.41442522406578064,0.5072109770769708,no
9,1,5,0.152216004828612,0.8153158366353498,0.29287924617528915,0.6246950546418568,no
9,1,6,0.1325979201744,0.8326397416881156,0.21582244709134102,0.7112666521795384,yes
9,1,7,0.11841021291911602,0.8468069782215318,0.3978695869445801,0.4173610405335918,no
9,1,8,0.11267937968174617,0.8513075563031811,0.2880246601998806,0.5922675054086209,no
9,1,9,0.10047985923786958,0.8672442452362484,0.29602906107902527,0.603147585724736,no
9,1,10,0.10295588461061318,0.8593104489610143,0.21198247000575066,0.7000897711768559,no
10,0,1,0.3110504448413849,0.8207620711730979,0.7302241027355194,0.34492700761844786,no
10,0,2,0.26955653429031373,0.796548359821839,0.43821077048778534,0.4339035035060706,no
10,0,3,0.22775925993919371,0.8363435268196925,0.3639219254255295,0.5719285081180415,no
10,0,4,0.20928744077682496,0.8243507015177448,0.502365455031395,0.16896288759308328,no
10,0,5,0.1851561725139618,0.8452298597499699,0.38904304802417755,0.5080128387816208,no
10,0,6,0.16379168331623079,0.8538423371174371,0.3497212678194046,0.5057603907328564,no
10,0,7,0.14820911288261412,0.865600587553066,0.33218251168727875,0.5153005660214809,no
10,0,8,0.1330161452293396,0.8709477406896695,0.30082617700099945,0.5721283408579514,yes
10,0,9,0.11483636945486068,0.8939519284370467,0.3230889290571213,0.5082699019935112,no
10,0,10,0.10786817967891693,0.8929200649572575,0.32284606248140335,0.5085770666011312,no
11,2,1,0.3989551365375519,0.651037464453437,10.090238571166992,0.058923183189729236,no
11,2,2,0.361722856760025,0.6398878425961076,0.7278317809104919,0.11046658259770871,no
11,2,3,0.2986784428358078,0.7554629002447453,0.5030703544616699,0.2405779529149032,no
11,2,4,0.2778554856777191,0.7658605760429418,0.4372865855693817,0.3553124442592572,no
11,2,5,0.24977793544530869,0.7792396506337792,0.43671488761901855,0.33687943262374015,no
11,2,6,0.2293573021888733,0.7886149102075708,0.3959299921989441,0.44032423367144286,yes
11,2,7,0.2084830477833748,0.8129144138005079,0.4095442295074463,0.3820087513988175,no
11,2,8,0.1963241510093212,0.8088337328550868,0.3785756826400757,0.41914052644822203,no
11,2,9,0.18044622987508774,0.8218048283939694,0.4005681574344635,0.35122637716088534,no
11,2,10,0.16720973700284958,0.8187870766389947,0.4060681164264679,0.3319786868957536,no
12,1,1,0.2632400480409463,0.74305070450501,0.5025477334856987,0.3467313058287905,no
12,1,2,0.18226324021816254,0.8155075259988332,0.3089348077774048,0.619184584242837,no
12,1,3,0.14938310844202837,0.8331384328686399,0.29618412256240845,0.592434254230593,no
12,1,4,0.1299098568658034,0.8435859034160327,0.23335004597902298,0.6828848826946666,no
12,1,5,0.10932729827860992,0.8662209330481699,0.32279176265001297,0.5369415439514675,no
12,1,6,0.10688946209847927,0.8636349011139551,0.3666647598147392,0.46677492644239016,no
12,1,7,0.10374510039885838,0.8632999122447974,0.2408214919269085,0.6620480627145673,no
12,1,8,0.09825338050723076,0.8692086844856161,0.37187616527080536,0.45758415297743027,no
12,1,9,0.08749520778656006,0.8828693136102551,0.242452971637249,0.6745778216939187,no
12,1,10,0.08627598422269027,0.8826088616203241,0.22550271078944206,0.691616337111169,yes
13,0,1,0.2449005126953125,0.8428777790139523,0.5781722962856293,0.16998584294516564,no
13,0,2,0.22272906005382537,0.7818157335110327,0.4683011621236801,0.4901566729343887,no
13,0,3,0.18131161034107207,0.8252442168251939,0.2953262999653816,0.5571014612901235,yes
13,0,4,0.1625865250825882,0.8315851093232978,0.38043101131916046,0.4948083193393525,no
13,0,5,0.1303337723016739,0.8678767572912356,0.3145388066768646,0.5275154718300359,no
13,0,6,0.12609874606132507,0.8685734923997908,0.3363860994577408,0.5024416018328408,no
13,0,7,0.10834837406873703,0.883476282594302,0.3003063127398491,0.5599304088049195,no
13,0,8,0.0983626440167427,0.8914968721022454,0.3170245736837387,0.5055098977334108,no
13,0,9,0.08459606021642685,0.908924417329015,0.3178197145462036,0.5505450723074031,no
13,0,10,0.08339056670665741,0.9032670871778793,0.2911565452814102,0.552750363866015,no
14,0,1,0.21052202582359314,0.8633215407221417,0.4051966816186905,0.4742573087385801,no
14,0,2,0.19313808381557465,0.827919418350142,0.597078263759613,0.44847395473848173,no
14,0,3,0.1695281207561493,0.8337674408718347,0.3471814692020416,0.5070689595128607,no
14,0,4,0.14220798909664153,0.8534600218234729,0.3547971248626709,0.4865069485337986,no
14,0,5,0.12429176717996597,0.8719207607162922,0.2848165035247803,0.5825232613861496,no
14,0,6,0.11299707889556884,0.8746637582665674,0.28313085436820984,0.5848516996053769,yes
14,0,7,0.09684085547924041,0.8950799692511382,0.3067528083920479,0.5274534238096433,no
14,0,8,0.09042859822511673,0.8995570079788212,0.3081708699464798,0.5731652607851692,no
14,0,9,0.0814608946442604,0.9076410100353526,0.2971329838037491,0.549204324751529,no
14,0,10,0.08028679192066193,0.9057902124473294,0.3027220740914345,0.53819290956706,no
15,2,1,0.30034928023815155,0.739333362691159,3.328157901763916,0.052886911494855186,no
15,2,2,0.28115035593509674,0.6834434129248693,0.7130241394042969,0.12020197068481786,no
15,2,3,0.23632755130529404,0.7564283177872618,0.4380277991294861,0.286449499970591,no
15,2,4,0.2011660411953926,0.8007333088894579,0.3963855504989624,0.40207298639573735,no
15,2,5,0.18264834210276604,0.8042299126724758,0.37985968589782715,0.412879689110625,yes
15,2,6,0.17243121191859245,0.8106278257533548,0.38361358642578125,0.3803376365438129,no
15,2,7,0.15330355614423752,0.8297936380020425,0.3782338500022888,0.37155274594992366,no
15,2,8,0.16305452212691307,0.7871360401992383,0.3719417452812195,0.38398492698974657,no
15,2,9,0.14218789711594582,0.8234282520318353,0.4844900071620941,0.12477521095569959,no
15,2,10,0.12330932542681694,0.8484979658921051,0.4761274456977844,0.1436750272626177,no
16,1,1,0.17770968625942865,0.8194521668815812,0.42396192252635956,0.5809201075610947,no
16,1,2,0.13584338252743086,0.8443148815780529,0.2612686790525913,0.6578117372845237,no
16,1,3,0.1121175189812978,0.8628174076975098,0.2798829451203346,0.6015100563984024,no
16,1,4,0.09854258100191753,0.8742156135312286,0.20033126324415207,0.7305969817017299,yes
16,1,5,0.08730163425207138,0.8860291799715116,0.2687614858150482,0.6194129139677794,no
16,1,6,0.08248133088151614,0.8904816197248232,0.22368472442030907,0.687041268653999,no
16,1,7,0.07851039742430051,0.8944786505277539,0.272660743445158,0.6128165761203912,no
16,1,8,0.07227854461719592,0.9028995305490474,0.21853657811880112,0.6942711675960578,no
16,1,9,0.06773237138986588,0.9085051592896293,0.24746955186128616,0.6558083820098999,no
16,1,10,0.06606509598592918,0.9090952936223887,0.21410268545150757,0.6991897605877049,no
17,2,1,0.2688746266067028,0.7753512636874731,1.8899836540222168,0.11398087569198652,no
17,2,2,0.2384503073990345,0.7590934335264562,1.5242698192596436,0.09026035131743156,no
17,2,3,0.20339707285165787,0.793883634615826,0.5979508757591248,0.1438149839665378,no
17,2,4,0.1784846931695938,0.8131671612385654,0.4473738372325897,0.2593798669119546,no
17,2,5,0.16281352937221527,0.8228456152668266,0.38423678278923035,0.36916709777509654,no
17,2,6,0.15264328010380268,0.8219889200294789,0.3995835781097412,0.3231826104784956,no
17,2,7,0.13896865025162697,0.835050194011728,0.40118908882141113,0.3130341880338536,no
17,2,8,0.13741879351437092,0.8309227430986904,0.3700011074542999,0.37758338940653885,yes
17,2,9,0.14971786364912987,0.7942280748123282,0.4493526816368103,0.19788076088318923,no
17,2,10,0.1278532836586237,0.8333883266266728,0.4204673171043396,0.2651262505952059,no
18,1,1,0.14823347081740698,0.8507286935263106,0.2739218398928642,0.6297182387383689,no
18,1,2,0.1254098049054543,0.8469179392448055,0.22742440178990364,0.6931758190052373,no
18,1,3,0.1100128348916769,0.8579458775634324,0.32888440042734146,0.5269025851442934,no
18,1,4,0.09554302754501502,0.8745320117610457,0.21479884162545204,0.7033595535166683,yes
18,1,5,0.08594327916701634,0.8852416815696472,0.3908710405230522,0.4207533133896908,no
18,1,6,0.07790307669589917,0.8954428827936803,0.2710615321993828,0.6109029388513062,no
18,1,7,0.07144599035382271,0.9028576152624521,0.2606156952679157,0.6308137293296312,no
18,1,8,0.0668858007217447,0.9090490064744433,0.231362447142601,0.6777026394619976,no
18,1,9,0.06156638481964668,0.9157351679109746,0.21413899026811123,0.7019067883771748,no
18,1,10,0.06090983562171459,0.9156592711292099,0.23966439440846443,0.6643820963513456,no
19,2,1,0.2214701846241951,0.8169313853708899,0.4769136309623718,0.351814877386806,no
19,2,2,0.20600675791502,0.7760936246498852,0.501868724822998,0.2560102647216856,no
19,2,3,0.17328981682658195,0.8192664183994232,0.4818029999732971,0.2546765526153817,no
19,2,4,0.14595013111829758,0.841139105617745,0.38104867935180664,0.3727719298242998,no
19,2,5,0.12652282789349556,0.8627638041036293,0.35786205530166626,0.4105106593947342,no
19,2,6,0.11171656101942062,0.874940720175732,0.3484899401664734,0.4207694377182129,yes
19,2,7,0.10415531136095524,0.8793715905244093,0.37623515725135803,0.3558696340044764,no
19,2,8,0.11370035074651241,0.8526278848555648,0.4020567834377289,0.29734956205176044,no
19,2,9,0.10598533600568771,0.8646895130368565,0.4283941984176636,0.2421733505818342,no
19,2,10,0.10260803997516632,0.8609713804865065,0.36033979058265686,0.3786631544282969,no
20,1,1,0.12630335800349712,0.8719272225291324,0.32394928485155106,0.5955959099400503,no
20,1,2,0.11010289937257767,0.8641570464488061,0.2508477009832859,0.6484416201776676,no
20,1,3,0.10082456345359485,0.8672726834051797,0.2490113005042076,0.6545658122060959,no
20,1,4,0.0958900252978007,0.8705076539302982,0.21694132685661316,0.7107190199928772,yes
20,1,5,0.08247747210164864,0.888664056303693,0.31506655365228653,0.550821341938145,no
20,1,6,0.07296987064182758,0.9008372050969545,0.30990537256002426,0.5549900660174993,no
20,1,7,0.06940875885387261,0.9050898873140542,0.282925259321928,0.5994969366298193,no
20,1,8,0.06691460870206356,0.9081799820932729,0.3003866374492645,0.5759153838995875,no
20,1,9,0.059275757210950054,0.9190773100000237,0.23180501908063889,0.6796082828640931,no
20,1,10,0.05555650653938452,0.9232948732006331,0.23908781260252,0.6681556318452999,no
21,0,1,0.154093462228775,0.8517803960201823,0.43239328265190125,0.6154540732363534,yes
21,0,2,0.15952033698558807,0.8097698637785358,0.41506586968898773,0.5213235750395881,no
21,0,3,0.13130418360233306,0.8379211902125308,0.2788979858160019,0.6127027828538061,no
21,0,4,0.10372974127531051,0.8725069478830415,0.30132781714200974,0.530646879006316,no
21,0,5,0.08789083361625671,0.8902953016283718,0.28618910163640976,0.5567740469007632,no
21,0,6,0.07978767901659012,0.8980217098509877,0.312359482049942,0.5055508479532878,no
21,0,7,0.07059738934040069,0.9099053527726444,0.29582711309194565,0.5329816580795548,no
21,0,8,0.06800474524497986,0.9106137750259219,0.28514401614665985,0.5585653711531202,no
21,0,9,0.06027054935693741,0.9211253907571277,0.278216153383255,0.6000515650342398,no
21,0,10,0.0612166129052639,0.918206519801001,0.29029008746147156,0.5677567023382017,no
22,0,1,0.13958782106637954,0.858866096273136,0.33992553502321243,0.5763663045614957,no
22,0,2,0.15519236922264099,0.8077131966605284,0.37887153029441833,0.5310346629058792,no
22,0,3,0.13374707996845245,0.8328876426076388,0.36553917825222015,0.5258219881730185,no
22,0,4,0.09785791784524918,0.8783578611259337,0.303064189851284,0.5498666209126392,no
22,0,5,0.08872087001800537,0.8861984459875101,0.278004951775074,0.5933679661252843,yes
22,0,6,0.0861760914325714,0.8860059522826292,0.2929167300462723,0.5576699770081701,no
22,0,7,0.07696656435728073,0.8974024966384434,0.3165892958641052,0.5023348593145407,no
22,0,8,0.07159629836678505,0.9044893538723976,0.2936718389391899,0.5431103506158278,no
22,0,9,0.06226581633090973,0.9177749775492504,0.27990851551294327,0.5653071254348336,no
22,0,10,0.06239422485232353,0.9162972505339247,0.28790487349033356,0.5575190372837973,no
23,1,1,0.1161380900690953,0.8703011924994084,0.3759545311331749,0.5041570834569025,no
23,1,2,0.10714271602531274,0.8618700891108734,0.22210506722331047,0.6950035359007163,no
23,1,3,0.08629622931281726,0.8850966523115357,0.30830153077840805,0.5520440636622694,no
23,1,4,0.07907256297767162,0.8929085392155521,0.1989181526005268,0.7268615330934353,yes
23,1,5,0.06964644448210795,0.9056805358766592,0.419545017182827,0.4006617222268395,no
23,1,6,0.0679602948948741,0.9065452758136217,0.2936869040131569,0.5900953105787725,no
23,1,7,0.06349993435045083,0.9127343294474843,0.2588506191968918,0.6373720203584887,no
23,1,8,0.05843995915104946,0.9199268752520485,0.23773525282740593,0.6740823743868716,no
23,1,9,0.052104729848603405,0.928457869013496,0.2353026419878006,0.6778933304609377,no
23,1,10,0.05242311178396145,0.9271768099735697,0.30230632796883583,0.5810427073349815,no
24,0,1,0.1213243767619133,0.8776248778988629,0.3049590438604355,0.5688705979807825,no
24,0,2,0.12046227753162383,0.8537219821328506,0.263319194316864,0.6119411176071179,no
24,0,3,0.10060556083917618,0.8769608996023937,0.2522834613919258,0.6179461849134431,no
24,0,4,0.08614420890808105,0.8922937542307334,0.33653881400823593,0.4693377918982546,no
24,0,5,0.0731809988617897,0.9083266047908183,0.2820119857788086,0.5606021609644456,no
24,0,6,0.07237003594636918,0.9050045745625107,0.2664243280887604,0.5901702718729026,no
24,0,7,0.06469607651233673,0.9153517587968857,0.28870950639247894,0.5523656925000153,no
24,0,8,0.059852810204029085,0.9205406168515335,0.2860991060733795,0.6045263364017947,no
24,0,9,0.054065842926502225,0.9280089061305136,0.24855681508779526,0.6403199298163353,yes
24,0,10,0.05294718816876411,0.928517410387307,0.26124680787324905,0.6030341038957526,no
25,2,1,0.19012869149446487,0.8087236306745883,0.3640235364437103,0.4090851735013192,no
25,2,2,0.1751396618783474,0.779156099174553,0.3985087275505066,0.3458825772015126,no
25,2,3,0.13343577459454536,0.8427332486733877,0.34011828899383545,0.4301334740966517,no
25,2,4,0.11459365300834179,0.8627145425426902,0.3137661814689636,0.48578545048485283,yes
25,2,5,0.10070699267089367,0.8736188606535713,0.34792011976242065,0.4078639744947844,no
25,2,6,0.090785913169384,0.884731501378681,0.3466598689556122,0.4057605382104428,no
25,2,7,0.08252545073628426,0.8923955223354938,0.3817024827003479,0.3345478635306011,no
25,2,8,0.08871864341199398,0.8767201848095678,0.3854532837867737,0.3284916201113648,no
25,2,9,0.08206022717058659,0.8834118000377962,0.4279245436191559,0.23776575669865674,no
25,2,10,0.07482270151376724,0.8941465492560461,0.39223217964172363,0.30866807610957403,no
26,0,1,0.09803351610898972,0.8977373200830361,0.27861984819173813,0.5753451830491523,no
26,0,2,0.10213354527950287,0.8749644895949764,0.29960116744041443,0.5302988575338796,no
26,0,3,0.09030886590480805,0.88442356001165,0.3142722398042679,0.5184863528676117,no
26,0,4,0.07391251921653748,0.9054806753867617,0.23978184908628464,0.647520220382039,yes
26,0,5,0.07136112749576569,0.903929190075481,0.32551345229148865,0.4949499128346386,no
26,0,6,0.06898753941059113,0.9066071275196238,0.33344122767448425,0.49244443496738244,no
26,0,7,0.062312972545623777,0.9148053029865133,0.33911795914173126,0.48570137295342874,no
26,0,8,0.056600012630224225,0.9235028987002568,0.34725961089134216,0.4692157694563446,no
26,0,9,0.05094796568155289,0.9309766411870068,0.3276860639452934,0.5069264129483793,no
26,0,10,0.05105021223425865,0.9297651198681631,0.3323282152414322,0.5049783090854685,no
27,0,1,0.09284117221832275,0.902464667437442,0.3274906575679779,0.4917964248432133,no
27,0,2,0.09011583775281906,0.8934117439067615,0.30394381284713745,0.5498503123124835,no
27,0,3,0.08018754273653031,0.8997187562170869,0.3209298625588417,0.5117278160120506,no
27,0,4,0.07100443914532661,0.908336863678836,0.3374902680516243,0.46723817648985577,no
27,0,5,0.06386546567082405,0.916497722423762,0.3155001848936081,0.5277087077596867,no
27,0,6,0.0571963407099247,0.9238944709591594,0.308055117726326,0.5372540542912254,no
27,0,7,0.05374871045351028,0.9283106054549928,0.29806964099407196,0.5448355128474106,no
27,0,8,0.05520017147064209,0.9248406877262572,0.2903814911842346,0.5692288797010686,yes
27,0,9,0.05029314234852791,0.9303661310341514,0.3207686319947243,0.5171347786855425,no
27,0,10,0.04725664407014847,0.9350455495375518,0.29555927217006683,0.5518463129357638,no
28,0,1,0.07769335508346557,0.9265020732027199,0.29870567470788956,0.536964699909238,no
28,0,2,0.08019558638334275,0.9054227937180965,0.2992897108197212,0.5555016537877171,no
28,0,3,0.07047326415777207,0.9133422818624946,0.3037874698638916,0.5297096025451002,no
28,0,4,0.0598639614880085,0.924274718804921,0.302945576608181,0.5466342822069568,no
28,0,5,0.05612962543964386,0.9272194421010755,0.2892031818628311,0.5655727362566771,no
28,0,6,0.05062170028686523,0.9332989270624814,0.2660614252090454,0.6063698043569208,yes
28,0,7,0.04558214768767357,0.9402135885420639,0.26805319637060165,0.5979070750383181,no
28,0,8,0.045474790036678314,0.9389135394829735,0.26595617830753326,0.6024919197926152,no
28,0,9,0.04131095930933952,0.94488470670122,0.26373191177845,0.604077164507132,no
28,0,10,0.042318612709641455,0.942149549688982,0.26987090706825256,0.5946053134149746,no
29,2,1,0.14540970697999,0.8354264752552367,0.3211893141269684,0.4820201659672686,yes
29,2,2,0.1501769758760929,0.7993848321751157,0.39067038893699646,0.3527884459347905,no
29,2,3,0.12522551976144314,0.8319895487414066,0.3695105314254761,0.3672734546905708,no
29,2,4,0.1042194776237011,0.8595832730146548,0.33441585302352905,0.4329030321220525,no
29,2,5,0.09082315862178802,0.8752546765733514,0.37853676080703735,0.3386416861822732,no
29,2,6,0.08424979448318481,0.8821176365293555,0.418984591960907,0.25454089941093005,no
29,2,7,0.07854160107672215,0.8886166334396268,0.49371427297592163,0.09009009008996327,no
29,2,8,0.08178517129272223,0.8808112964212219,0.49031683802604675,0.1062815097423269,no
29,2,9,0.07490537501871586,0.8901653745283378,0.4894598126411438,0.11542126037822864,no
29,2,10,0.06978605128824711,0.8968578684926031,0.47941139340400696,0.13089074737802883,no
30,0,1,0.07612038254737855,0.9226268483607442,0.2877930998802185,0.558459867606139,no
30,0,2,0.07721208706498146,0.9096810055864113,0.3033647686243057,0.5323330888706655,no
30,0,3,0.06872431039810181,0.913462092909222,0.2869001105427742,0.5934061393845491,no
30,0,4,0.060890261083841324,0.9225296719091081,0.2853262275457382,0.5642529248100573,no
30,0,5,0.05628935322165489,0.9241447550270818,0.26617689430713654,0.61360352494743,yes
30,0,6,0.050813959538936616,0.9313929722137779,0.2587987631559372,0.6061780483196961,no
30,0,7,0.04501007944345474,0.9396115228958504,0.2806309834122658,0.5746760189662982,no
30,0,8,0.04576236009597778,0.9368919845410633,0.29163140058517456,0.555081566393798,no
30,0,9,0.04043633937835693,0.9449611366050199,0.3018348515033722,0.5370592826258197,no
30,0,10,0.039979683235287666,0.9452963605848226,0.28212764114141464,0.5812545503242639,no
31,1,1,0.11500936808685462,0.8516063443706119,0.2681993395090103,0.6406358171308774,no
31,1,2,0.08959332232673962,0.8790401667868912,0.28657496348023415,0.6202176715045754,no
31,1,3,0.07988663079837958,0.8886762236231989,0.39358479529619217,0.4393879248418755,no
31,1,4,0.07851459706823032,0.8902834797347631,0.23029552772641182,0.6781891009873643,no
31,1,5,0.06747308280318975,0.9061448985530393,0.256194282323122,0.6404556024645849,no
31,1,6,0.06306865469863017,0.9122157659697004,0.32147765159606934,0.553868653342255,no
31,1,7,0.05780186907698711,0.9192468762604022,0.3168266825377941,0.5529950528593732,no
31,1,8,0.05241571615139643,0.9272107295904627,0.24455520510673523,0.6587048157139996,no
31,1,9,0.04661345109343529,0.9354561008658195,0.2520202770829201,0.6529916778608192,no
31,1,10,0.045673106176157795,0.935998030084813,0.2138340249657631,0.7073908912894806,yes
32,1,1,0.07356235447029273,0.9079458618496963,0.22965608537197113,0.6935095655527244,no
32,1,2,0.07665273050467174,0.8952819415811638,0.23038195446133614,0.6851864399644298,no
32,1,3,0.06857042759656906,0.9049315541054526,0.421873040497303,0.3929863209441113,no
32,1,4,0.05996436718851328,0.9171796722893159,0.21223368495702744,0.7090123926560744,yes
32,1,5,0.05580504611134529,0.922358322905247,0.4626441150903702,0.35069559247792376,no
32,1,6,0.04943231400102377,0.9314916470850769,0.25747960805892944,0.6407691653646506,no
32,1,7,0.04788178981592258,0.9330226587096311,0.26799364387989044,0.6338289087057666,no
32,1,8,0.04625451316436132,0.9354257783182796,0.21489939093589783,0.7132392608598448,no
