step,client_id,epoch,val_loss,val_dice,is_best
1,2,1,7.974102020263672,0.02979249533598442,no
1,2,2,0.8579462766647339,0.06350691644247604,no
1,2,3,2.1172118186950684,0.03603076048672373,no
1,2,4,0.6809778809547424,0.00015189488873695555,no
1,2,5,1.8071963787078857,0.003413279934464637,no
1,2,6,1.11056387424469,0.019982398923224797,no
1,2,7,0.6040477156639099,0.100354840321805,yes
1,2,8,5.531357765197754,0.05507983814300331,no
1,2,9,4.9907121658325195,0.04215411012322296,no
1,2,10,2.1228888034820557,0.06454217037679222,no
2,2,1,0.8110685348510742,0.07341311134234535,no
2,2,2,0.5950655341148376,0.02480831761068411,no
2,2,3,0.6424496173858643,0.020404727431893192,no
2,2,4,0.630704402923584,0.0,no
2,2,5,0.5541277527809143,0.017113451412148685,no
2,2,6,0.4940832257270813,0.18560250391226624,yes
2,2,7,0.5533439517021179,0.031531959350350684,no
2,2,8,0.5038158893585205,0.09528879425060516,no
2,2,9,0.5668058395385742,0.09868358142348559,no
2,2,10,0.5068163275718689,0.2020700926093328,no
3,2,1,1.0849075317382812,0.0,no
3,2,2,0.8802642226219177,0.0,no
3,2,3,1.2968441247940063,0.08266015404839126,no
3,2,4,0.607255220413208,0.13353640562048405,no
3,2,5,0.5048746466636658,0.17497316362514378,no
3,2,6,0.5823951959609985,0.0,no
3,2,7,0.49231085181236267,0.20178320037533168,yes
3,2,8,0.8017140626907349,0.1314741035856388,no
3,2,9,0.5366126298904419,0.0,no
3,2,10,0.5293977856636047,0.006183745583029765,no
4,0,1,1.1285020112991333,0.1089511257550557,no
4,0,2,0.7069556415081024,0.2552973354654241,no
4,0,3,1.1948192715644836,0.038243927340775835,no
4,0,4,1.4303889572620392,0.057497315996637044,no
4,0,5,0.45003215968608856,0.36005325365507196,no
4,0,6,0.3017355352640152,0.5392271068130675,yes
4,0,7,0.507510632276535,0.3910529149684252,no
4,0,8,0.39343398809432983,0.47998465953445024,no
4,0,9,0.47880011796951294,0.2389935352579804,no
4,0,10,0.3186320886015892,0.5424377085355105,no
5,0,1,0.4592604786157608,0.4066636819454154,no
