round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.6205425560474396,0.3384229653688425,0.20980535207050677,0.8737803819444444,0.6848515719175339,0.36358355116402447,0.22300836001748742,0.9484890407986111,
1,2,0.4045219098528226,0.5857836093828996,0.41857294684843277,0.9562194372106484,0.4709312841296196,0.5403032244725992,0.3752955533825108,0.9399164496527779,
1,3,0.2785026803612709,0.6803469522545428,0.5235124979625406,0.970725368923611,0.33126476407051086,0.5811967782603362,0.41257635078000027,0.9600634765625,
1,4,0.2248271902402242,0.7134304822237959,0.5578704291360138,0.9749650969328703,0.28351249173283577,0.6365679210371935,0.46991739136433336,0.9566997612847223,
1,5,0.184748658289512,0.7573700804736938,0.6110167770643222,0.9782011357060184,0.257480014115572,0.6411213260606363,0.4763323544889984,0.9637245008680556,x
2,1,0.22214038421710333,0.7089311558080085,0.5535689761844899,0.9747200520833332,0.28050078079104424,0.6178409208120724,0.45593710262407194,0.9617654079861111,
2,2,0.17301310350497565,0.7601989507884728,0.6140863527472172,0.9787360749421294,0.2783564142882824,0.5973019491863074,0.4313565288479443,0.9648177083333332,
2,3,0.1515014407535394,0.7864734450084963,0.6501276305454335,0.9810935691550925,0.2860490530729294,0.5750514567749959,0.41011849167114567,0.9683604600694444,
2,4,0.13879040877024332,0.8033117939871341,0.67194000318585,0.9823316333912038,0.27545392513275146,0.603435544788745,0.4383797071081076,0.9670475260416667,
2,5,0.1275047566741705,0.8188967824092259,0.6936956445137148,0.9839055266203705,0.25220972299575806,0.6379240156407375,0.4759475159056383,0.9686355251736111,x
3,1,0.13549453827242056,0.807475848128314,0.677688993984912,0.9827126736111111,0.2769254893064499,0.6198368909242954,0.4537600275762523,0.9611187065972222,
3,2,0.1449999020745357,0.7892776380680222,0.6532574068725432,0.9810903139467593,0.2617844082415104,0.6401574667975801,0.4762130698267218,0.9635047743055556,
3,3,0.12477455784877141,0.8194691617451443,0.6957395386646411,0.9841346571180555,0.27934037894010544,0.6023006456957772,0.43980400417849097,0.9687445746527777,
3,4,0.12167177473505338,0.8242369054423881,0.701934842986438,0.9843654152199074,0.31627146899700165,0.561000962943842,0.3963307344660578,0.9661686197916667,
3,5,0.1174123336871465,0.8295740265444027,0.7093314018463075,0.984700882523148,0.24910425022244453,0.6492482278171288,0.48642709758782116,0.9680202907986111,x
4,1,0.11432174531122048,0.835436460629916,0.7178356030594459,0.9853653067129629,0.245878666639328,0.6599665371760194,0.4982357519425791,0.9664463975694444,x
4,2,0.12263219244778156,0.8226950755233539,0.6993860535635376,0.9840174696180556,0.2538088485598564,0.6434356780967703,0.48563037014922633,0.9674788411458333,
4,3,0.11195759971936543,0.8374545941836145,0.721553374938893,0.9857378472222224,0.26203326135873795,0.6327796853223154,0.47142700772791757,0.9710812717013888,
4,4,0.11077589603761832,0.8399964961432821,0.7248944958394595,0.9857807074652779,0.3098681569099426,0.5552922299227778,0.3877601654071339,0.9678434244791666,
4,5,0.1029076303044955,0.8526062291392367,0.7434626020526083,0.9868547453703703,0.3595385439693928,0.4765336867413898,0.32481436127467983,0.9640570746527778,
5,1,0.11125814852615197,0.8389853702273502,0.7231557198460076,0.9857796223958334,0.22955691814422607,0.6885273264724792,0.5328612145729269,0.9699723307291667,x
5,2,0.12322099568943183,0.8219254120124475,0.6985621729648667,0.9840444155092593,0.24421376734972,0.665886576968137,0.5073523764868362,0.9674696180555555,
5,3,0.1192915141582489,0.8270800314583374,0.7067600713403097,0.9847269241898148,0.27686186507344246,0.6029403274832421,0.4403885607243033,0.9673643663194444,
5,4,0.10789814218878746,0.8435167038789843,0.7297431409677956,0.9861570457175924,0.25018492713570595,0.6485904451323198,0.48832472400556565,0.9707101779513888,
5,5,0.10189290468891461,0.8522659020105037,0.7428165120793103,0.9868079065393519,0.3210928812623024,0.5310317038078541,0.3824189429498466,0.9660356987847222,
