round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.8342555463314056,0.13413696688124843,0.07253000221598707,0.8420959201388889,0.8180529475212097,0.07704006857835992,0.04006327293642794,0.9275672743055555,
1,2,0.7654674351215363,0.3197748647502251,0.19110748576044703,0.9324306640625,0.7876174449920654,0.0,0.0,0.9852777777777778,
1,3,0.6853601336479187,0.502641356632379,0.33616109585209963,0.9703310546874999,0.7506041526794434,0.0,0.0,0.9853059895833334,
1,4,0.644275039434433,0.4833093686104245,0.319175047965628,0.9680024956597222,0.7084100246429443,0.0587739032620096,0.030276691293596586,0.9854730902777777,
1,5,0.6066371947526932,0.5956325308358985,0.4256596749785333,0.9766884765624999,0.66654372215271,0.15712736474255073,0.08526219432446024,0.9848198784722222,x
2,1,0.5679234489798546,0.36165923364787383,0.22437979062537786,0.9692296006944444,0.5503634810447693,0.23865934700945818,0.1354986876639926,0.94853515625,
2,2,0.5795483738183975,0.538854112894809,0.369602491583739,0.9763503689236112,0.4936220347881317,0.2778145894823939,0.16131514515553597,0.9739822048611111,
2,3,0.4949057996273041,0.6514622504105467,0.4840558310365906,0.9841930338541668,0.46632155776023865,0.2890566663898705,0.16894578605356517,0.9814040798611111,x
2,4,0.4461206868290901,0.6717357868147712,0.506570517962329,0.9845654296875,0.4658716320991516,0.23808496872952545,0.13512851897168282,0.9846657986111111,
2,5,0.42423558980226517,0.6824656866171694,0.5205234501372727,0.9875026041666667,0.4466148614883423,0.25667493796500573,0.14723297654276105,0.9837478298611111,
3,1,0.46317940950393677,0.48767924280844976,0.3329979046852795,0.9781067708333333,0.4177640974521637,0.37454127184073255,0.2304218897423976,0.9752191840277777,x
3,2,0.537748247385025,0.5571005292638875,0.3874742140304925,0.9798255208333333,0.3934487998485565,0.37436383003883633,0.23028758645778646,0.9770572916666667,
3,3,0.45894955098629,0.6838345285549355,0.5210065244635533,0.9867156032986111,0.3953993022441864,0.33436485772485897,0.20074315751295926,0.9808615451388889,
3,4,0.412861630320549,0.705116893779169,0.5450990866169293,0.9879556206597222,0.3995038568973541,0.3138242702620286,0.18611599296995945,0.9799001736111111,
3,5,0.35238659381866455,0.7531846101884891,0.6056411901144639,0.9895132378472222,0.3964259624481201,0.29758828596005854,0.1748039463696246,0.9858420138888889,
4,1,0.4028846323490143,0.526517779997182,0.37169295173785694,0.9806161024305555,0.48167142271995544,0.12984742530186758,0.06943146086507229,0.9762369791666666,
4,2,0.48261450976133347,0.59741661469113,0.4291045172873585,0.9823768446180555,0.40622180700302124,0.3077383326682212,0.181850324101141,0.9849348958333334,
4,3,0.4617546498775482,0.666511868135985,0.502166671398517,0.9863361545138889,0.4135418236255646,0.295994993741869,0.1737054719057734,0.9853515625,
4,4,0.4255008101463318,0.7102862184646433,0.5518838101246083,0.9874245876736111,0.40594059228897095,0.28153855561653424,0.1638317557468053,0.9745030381944444,
4,5,0.3816371113061905,0.7284406304263885,0.5762947893483068,0.9884889322916667,0.386422336101532,0.3095746427982348,0.18313416885244035,0.9817534722222222,x
5,1,0.38557691872119904,0.5463262163044555,0.3928483516565855,0.9813878038194445,0.3781272768974304,0.2896260017806215,0.1693348952229997,0.9861501736111111,
5,2,0.4617450013756752,0.6394109634350704,0.47219259628191435,0.9850247395833333,0.38437390327453613,0.3493874811207003,0.21167141114252574,0.9831727430555556,
5,3,0.43247880786657333,0.7162218650936889,0.5608409287441317,0.9883843315972222,0.3667207956314087,0.3645101663582583,0.22287522603953108,0.985078125,
5,4,0.41072941571474075,0.7274830531257171,0.5717780244418363,0.9886864149305555,0.35611671209335327,0.3943726584598254,0.24561904761881367,0.9828103298611112,x
5,5,0.35483504086732864,0.7442973877570104,0.593884101206587,0.9891757812499999,0.3795172870159149,0.3396702230840546,0.20457997429582359,0.9852256944444444,
