step,client_id,epoch,val_loss,val_dice,is_best
1,0,1,1.2055578231811523,0.09127438941300153,no
1,0,2,1.4204288125038147,0.07957460317241805,no
1,0,3,1.296408474445343,0.08094113324793226,no
1,0,4,1.035432517528534,0.07206162328319604,no
1,0,5,0.7347164750099182,0.2390140962643144,no
1,0,6,0.6641004681587219,0.29873382621789346,no
1,0,7,0.534059539437294,0.30564425192429867,no
1,0,8,0.5186566412448883,0.3057808472079282,no
1,0,9,0.5503970384597778,0.27456557950183613,no
1,0,10,0.5134518444538116,0.32621678096575585,yes
2,1,1,0.5747340768575668,0.0,no
2,1,2,0.4378001242876053,0.2725897581166511,no
2,1,3,0.4014569893479347,0.37594131248012524,no
2,1,4,0.34835687279701233,0.5285539505325552,no
2,1,5,0.2874649465084076,0.614523268729145,no
2,1,6,0.22991879656910896,0.6833449919576078,yes
2,1,7,0.24485788121819496,0.6815162879902971,no
2,1,8,0.2607506401836872,0.6249414150322482,no
2,1,9,0.2311907671391964,0.6910129753689194,no
2,1,10,0.27139852195978165,0.6097113266251956,no
3,1,1,0.23603526130318642,0.6716245766901613,no
3,1,2,0.20742664113640785,0.7027650453322938,no
3,1,3,0.2548450492322445,0.664476513662306,no
3,1,4,0.195190891623497,0.720348367037881,no
3,1,5,0.18364189937710762,0.7405448586858053,yes
3,1,6,0.19311034306883812,0.7257032120311161,no
3,1,7,0.2090390846133232,0.7051845496212953,no
3,1,8,0.18365955352783203,0.7450387198374883,no
3,1,9,0.1920083463191986,0.729771251821597,no
3,1,10,0.20232000946998596,0.7128326591037597,no
4,1,1,0.1989077441394329,0.7146309881294172,no
4,1,2,0.2230754941701889,0.6888222077385795,no
4,1,3,0.2332446537911892,0.6671059643468241,no
4,1,4,0.21552741155028343,0.7039886172253227,no
4,1,5,0.19203605502843857,0.7279419488519226,yes
4,1,6,0.22110724449157715,0.682872757230537,no
4,1,7,0.2224951982498169,0.679937833350374,no
4,1,8,0.19224325567483902,0.7313976501814693,no
4,1,9,0.21615926176309586,0.6971174581069854,no
4,1,10,0.19525795429944992,0.7267081542357952,no
5,0,1,0.3373189717531204,0.4830156577182796,no
5,0,2,0.26889917254447937,0.5929929369153116,no
5,0,3,0.27922502905130386,0.5723784429225034,no
5,0,4,0.27422787994146347,0.5941584136051202,no
5,0,5,0.26543720066547394,0.6046157327956532,no
5,0,6,0.2968215197324753,0.5564746811364782,no
5,0,7,0.26214371621608734,0.6060788237973176,no
5,0,8,0.2900767922401428,0.5550947484786559,no
5,0,9,0.25947629660367966,0.6097920294815893,no
5,0,10,0.23710109293460846,0.6440382111449632,yes
6,1,1,0.20051485300064087,0.7160392510270918,no
6,1,2,0.18524375930428505,0.7404850324218696,no
6,1,3,0.239735659211874,0.6660704356666854,no
6,1,4,0.19309912249445915,0.730242083209172,no
6,1,5,0.18309198692440987,0.7484231808833397,no
6,1,6,0.16458434611558914,0.7693705411180585,yes
6,1,7,0.22965995222330093,0.6735500046683561,no
6,1,8,0.16785849630832672,0.7660446482777634,no
6,1,9,0.17360291630029678,0.7591332724065274,no
6,1,10,0.1842925064265728,0.7449004731764863,no
7,2,1,0.5636211633682251,0.0,no
7,2,2,0.4748225212097168,0.09975131251713215,no
7,2,3,0.354327917098999,0.41239398612162087,no
7,2,4,0.32663509249687195,0.47099621689760873,no
7,2,5,0.28655654191970825,0.5195618153361504,no
7,2,6,0.2827870845794678,0.5206749967792601,no
7,2,7,0.2566428482532501,0.5709874710524487,no
7,2,8,0.2673583924770355,0.5476469603078503,no
