Client 2 Round 1: Incoming 127239.06 KB | Outgoing 63619.41 KB | Overhead: 0.227577s
Client 2 Round 2: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.225784s
Client 2 Round 3: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.231765s
Client 2 Round 4: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.226164s
Client 2 Round 5: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.227918s
Client 2 Round 6: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.227761s
Client 2 Round 7: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.224204s
Client 2 Round 8: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.223321s
Client 2 Round 9: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.227692s
Client 2 Round 10: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.225964s
Client 2 Round 11: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.224859s
Client 2 Round 12: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.227573s
Client 2 Round 13: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.224923s
Client 2 Round 14: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.222584s
Client 2 Round 15: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.222346s
