Client 1 Round 1: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 2: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 3: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 4: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 5: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 6: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 7: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 8: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000000s
Client 1 Round 9: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 10: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 11: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 12: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 13: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 14: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000000s
Client 1 Round 15: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
