step,client_id,epoch,val_loss,val_dice,is_best
1,0,1,1.2055578231811523,0.09127438941300153,no
1,0,2,1.4204288125038147,0.07957460317241805,no
1,0,3,1.296408474445343,0.08094113324793226,no
1,0,4,1.035432517528534,0.07206162328319604,no
1,0,5,0.7347164750099182,0.2390140962643144,no
1,0,6,0.6641004681587219,0.29873382621789346,no
1,0,7,0.534059539437294,0.30564425192429867,no
1,0,8,0.5186566412448883,0.3057808472079282,no
1,0,9,0.5503970384597778,0.27456557950183613,no
1,0,10,0.5134518444538116,0.32621678096575585,yes
2,0,1,0.5522698312997818,0.10193587416787074,no
2,0,2,0.46588779985904694,0.35606592950766147,no
2,0,3,0.44688157737255096,0.027268136773885416,no
2,0,4,1.3848702907562256,0.09910151793302954,no
2,0,5,0.5174672305583954,0.3704775307628874,no
2,0,6,0.4630785286426544,0.4040577216017438,no
2,0,7,0.48883455991744995,0.42641948592120615,no
2,0,8,0.4438682198524475,0.4712675741910647,yes
2,0,9,0.416443333029747,0.41348349233854975,no
2,0,10,0.4345625042915344,0.34579208114739574,no
3,2,1,0.5215409398078918,0.0,no
3,2,2,1.121253252029419,0.08437330608531508,no
3,2,3,0.9025250673294067,0.10216503111992806,no
3,2,4,0.3329710364341736,0.4829491496153993,no
3,2,5,0.46638497710227966,0.15722512387818774,no
3,2,6,0.2952822744846344,0.5377009887141339,yes
3,2,7,0.3035145401954651,0.4964322937541117,no
3,2,8,0.33287757635116577,0.44236016371052617,no
3,2,9,0.45358070731163025,0.1683475562449336,no
3,2,10,0.40606385469436646,0.28080290412098996,no
4,1,1,0.453465111553669,0.4382962306900715,no
4,1,2,0.21392806246876717,0.7031517183276544,no
4,1,3,0.25861886143684387,0.6194594955993473,no
4,1,4,0.254631832242012,0.6398471718949021,no
4,1,5,0.2878781259059906,0.5946382628480721,no
4,1,6,0.22613465413451195,0.6817842868797108,no
4,1,7,0.23175682872533798,0.6749516939955462,no
4,1,8,0.21588802337646484,0.6971214018539718,no
4,1,9,0.16870634257793427,0.7644572311010807,yes
4,1,10,0.181092020124197,0.7470326687201507,no
5,1,1,0.19499366730451584,0.7342801691489116,no
5,1,2,0.20399831980466843,0.708680175513974,no
5,1,3,0.30436187237501144,0.5623982567976236,no
5,1,4,0.19727742113173008,0.7291998836540892,no
5,1,5,0.2104007564485073,0.7025093990350078,no
5,1,6,0.22575265914201736,0.6741333951553884,no
5,1,7,0.271654836833477,0.6158511094740904,no
5,1,8,0.16344738751649857,0.7719830153010472,yes
5,1,9,0.21535028517246246,0.7044972003522505,no
5,1,10,0.19662444666028023,0.7282322859858299,no
6,0,1,0.5248589068651199,0.19882628871296987,no
6,0,2,0.3107403516769409,0.5613604219440708,no
6,0,3,0.33239638060331345,0.4847261320916386,no
6,0,4,0.2654159590601921,0.5942453269415434,no
6,0,5,0.25055913627147675,0.6157484232818563,no
6,0,6,0.2534266635775566,0.6230649131772933,no
6,0,7,0.2741778939962387,0.5803237727942765,no
6,0,8,0.22282394766807556,0.6567105817004217,yes
6,0,9,0.2663518488407135,0.5894291755635673,no
6,0,10,0.27218133211135864,0.5808638068349793,no
7,0,1,0.258680522441864,0.6014174556619034,no
7,0,2,0.199791569262743,0.6960666005802809,yes
7,0,3,0.24774830788373947,0.617755228801557,no
7,0,4,0.24649078771471977,0.6215488495360019,no
7,0,5,0.23292958736419678,0.6387806088104315,no
7,0,6,0.25239889323711395,0.6064238717850532,no
7,0,7,0.2761942595243454,0.5729808469868509,no
