step,client_id,epoch,train_loss,train_dice,val_loss,val_dice,is_best
6,2,9,0.19932623580098152,0.788460787960552,0.35884976387023926,0.46369518332093485,no
6,2,10,0.17278629168868065,0.8088698217090889,0.3393343389034271,0.4860707250722389,no
7,0,1,0.3280747890472412,0.7465850768877006,0.9472722411155701,0.1791675675879747,no
7,0,2,0.26427964866161346,0.79239504775334,0.5139568746089935,0.4423385157170866,no
7,0,3,0.22671958804130554,0.8154395391839854,0.48932383954524994,0.5479202855230696,no
7,0,4,0.20048148632049562,0.8263261955586128,0.29290173947811127,0.6180747412283292,no
7,0,5,0.16736840307712555,0.8510256177800333,0.2520713359117508,0.694818982637268,no
7,0,6,0.1503591477870941,0.8543310714054504,0.2248854786157608,0.7292048873596833,yes
7,0,7,0.1256378784775734,0.8840961146923496,0.22327467054128647,0.7066301127165497,no
7,0,8,0.11279812455177307,0.8894505582720008,0.20443812757730484,0.7257238685526255,no
7,0,9,0.1014565497636795,0.8981605510320148,0.21587371826171875,0.698866284221085,no
7,0,10,0.09319731891155243,0.9035951890462834,0.2077108398079872,0.7051027002645291,no
8,2,1,0.38174566626548767,0.6656906774113749,0.7476035356521606,0.2348887937536471,no
8,2,2,0.3484513387084007,0.6663931812448061,0.449562132358551,0.40968638348534747,no
8,2,3,0.29071441292762756,0.7518786486291187,0.3661208748817444,0.608589518650844,yes
8,2,4,0.2594510540366173,0.7650289897261984,0.3986867070198059,0.47983898952010556,no
8,2,5,0.2227688990533352,0.8152329743149319,0.40273547172546387,0.47791129938577165,no
8,2,6,0.20570474490523338,0.8116235146998053,0.40851452946662903,0.4291162689327349,no
8,2,7,0.1952526457607746,0.8036156710852976,0.3711971640586853,0.454551378119206,no
8,2,8,0.1937839686870575,0.7777334911109626,0.3514508306980133,0.48043970255376617,no
8,2,9,0.1612413115799427,0.8327765355774438,0.33656856417655945,0.48083675756407857,no
8,2,10,0.15203890949487686,0.8262641619297175,0.31441637873649597,0.5197871311073828,no
9,1,1,0.2012499695022901,0.8527907070440225,0.2661772146821022,0.7431380998303576,no
9,1,2,0.14806314185261726,0.8627281367373644,0.2423936165869236,0.6889249264510622,no
9,1,3,0.12666087659696737,0.8623110015558275,0.20869193226099014,0.7300767826902546,no
9,1,4,0.10591506275037925,0.8773402931936974,0.21215850114822388,0.7140631713438818,no
9,1,5,0.09062312791744868,0.8911751718898476,0.2165546752512455,0.7053640694530681,no
9,1,6,0.08790178659061591,0.8890555025796995,0.24960583820939064,0.658182899689179,no
9,1,7,0.07690440242489179,0.90242805206179,0.1909080073237419,0.7433976879758449,yes
9,1,8,0.07329346456875403,0.9058661673792501,0.21245956048369408,0.7113198598339382,no
9,1,9,0.06900335227449735,0.9088505875173022,0.2040187418460846,0.7221701726571889,no
9,1,10,0.0676762933532397,0.9094151615898837,0.2605401277542114,0.6378750247589867,no
10,1,1,0.16110344665745893,0.8844687027582959,0.26869334280490875,0.7083992146176831,no
10,1,2,0.12228144332766533,0.8824067774499299,0.18961653485894203,0.7691999463659903,yes
10,1,3,0.09897419065237045,0.8935503302478045,0.18341442942619324,0.762929074011694,no
10,1,4,0.0852187176545461,0.9004883678615346,0.24257992580533028,0.6656183830312958,no
10,1,5,0.07392428629100323,0.9113046519593527,0.18985052406787872,0.7450331150386104,no
10,1,6,0.07331032585352659,0.9072540974585266,0.2693604603409767,0.6295426328099424,no
10,1,7,0.06850109652926524,0.9120053291434118,0.21595128625631332,0.7049418055428197,no
10,1,8,0.06476146541535854,0.9156308438295433,0.19745918363332748,0.7306453238221641,no
10,1,9,0.05789251315097014,0.9244136073100314,0.20930160582065582,0.7181567928824912,no
10,1,10,0.05861818759391705,0.9216125895772262,0.17949692159891129,0.7612112433210562,no
11,1,1,0.14845377765595913,0.8884483893213725,0.2881520614027977,0.7077645749990557,no
11,1,2,0.11425404871503513,0.8859650472633359,0.2105063647031784,0.7221892059892763,no
11,1,3,0.09723649981121223,0.889511078475831,0.2152005098760128,0.7128664324767409,no
11,1,4,0.08233648911118507,0.9011144005258555,0.22371654212474823,0.6953836337022722,no
11,1,5,0.07081728335469961,0.9134947424168799,0.2499460130929947,0.6576230176703683,no
11,1,6,0.06646666799982388,0.9159338033565151,0.2510085739195347,0.6529475077589224,no
11,1,7,0.060226804266373314,0.9229286569952354,0.20092644914984703,0.7306847085221574,yes
11,1,8,0.06000029264638821,0.9218134640284408,0.26021114736795425,0.6418530558141279,no
11,1,9,0.05448240010688702,0.9281711971158977,0.2063027061522007,0.7235322879979122,no
11,1,10,0.05176146111140648,0.931258890567094,0.24187437444925308,0.671453677068073,no
12,0,1,0.18398318588733673,0.843912140379509,0.4651224911212921,0.5438487986234521,no
12,0,2,0.16916466057300567,0.8223882001113632,0.2509113550186157,0.7142202175081848,no
12,0,3,0.13591890037059784,0.8557420228386905,0.24653273075819016,0.6949789950264305,no
12,0,4,0.11701088696718216,0.8734041352213504,0.22325554490089417,0.6936708328422014,no
12,0,5,0.10316338539123535,0.8842546219098001,0.20117763802409172,0.7232996474194111,no
12,0,6,0.09658014923334121,0.883399762480712,0.20182006806135178,0.7117471330561889,no
12,0,7,0.08117965459823609,0.9056284023876333,0.19059033691883087,0.723381381054798,no
12,0,8,0.07729110419750214,0.9058398490995563,0.2577190026640892,0.6035041286233532,no
12,0,9,0.07833650037646293,0.902247053536203,0.17297443747520447,0.7466363360444728,yes
12,0,10,0.07272097393870354,0.9068725778411586,0.22146866470575333,0.669463263711662,no
13,2,1,0.27406245470046997,0.7132230460359625,0.490276575088501,0.34037204625429224,no
13,2,2,0.23953252658247948,0.735950604893518,0.4074663519859314,0.48575122252797154,no
13,2,3,0.19943733140826225,0.7752401621005832,0.4243394732475281,0.47351955307236115,no
13,2,4,0.17359007894992828,0.7992565109096853,0.3812084197998047,0.5340587902766153,no
13,2,5,0.1510522924363613,0.8257426576409732,0.31623974442481995,0.5630399999995496,yes
13,2,6,0.1365489438176155,0.8345618795728831,0.3164600729942322,0.5159844054575867,no
13,2,7,0.12759623117744923,0.8433663913889354,0.2935923933982849,0.5445227418316605,no
13,2,8,0.13248206488788128,0.8251996004949913,0.2910782992839813,0.5424426766490009,no
13,2,9,0.1233995258808136,0.8343618566446946,0.31670480966567993,0.4709308372329995,no
13,2,10,0.1125031840056181,0.8457948154511821,0.3026083707809448,0.4923222748810499,no
14,2,1,0.21372783184051514,0.8033049701378323,0.6043109893798828,0.18295522836535028,no
14,2,2,0.2182609774172306,0.745183409689996,0.6147034168243408,0.17925723987847544,no
14,2,3,0.18252897635102272,0.7912123564476163,0.38614630699157715,0.4201223657372761,no
14,2,4,0.16034874692559242,0.8047908485053673,0.3311891257762909,0.49316387444589527,yes
14,2,5,0.15500808879733086,0.8067649165659987,0.3337384760379791,0.4694723070208575,no
14,2,6,0.14265393279492855,0.8166684902180681,0.3177853226661682,0.48414571575117066,no
14,2,7,0.12438648752868176,0.8420761004753824,0.329013466835022,0.44894731639769797,no
14,2,8,0.11718340031802654,0.8453005125445932,0.3387019634246826,0.42821606254404027,no
14,2,9,0.10998856648802757,0.8511910780872731,0.39603695273399353,0.31595193473672584,no
14,2,10,0.10256384685635567,0.8601531316417897,0.4299977421760559,0.23905354311472243,no
15,2,1,0.1974036954343319,0.8129643935486873,0.49985045194625854,0.34222919937191515,no
15,2,2,0.1923680566251278,0.7787313079068476,0.4734298288822174,0.2753670237707768,no
15,2,3,0.15189815685153008,0.8350598313134997,0.3933573365211487,0.48152159198559524,yes
15,2,4,0.14481071010231972,0.8272425879183258,0.3979949951171875,0.3947138615588317,no
15,2,5,0.12304147332906723,0.8552700007403276,0.40317168831825256,0.3304262616361289,no
15,2,6,0.11218236759305,0.8635251128615371,0.394248902797699,0.3318930281439543,no
15,2,7,0.10195592790842056,0.8739078132792558,0.3665417730808258,0.3753488891365687,no
15,2,8,0.10319584980607033,0.864117886271121,0.3739180266857147,0.3592827709095007,no
15,2,9,0.09785395115613937,0.8682373297264949,0.41961830854415894,0.2589558625745703,no
15,2,10,0.09093865193426609,0.8755635965599473,0.40700408816337585,0.2863582443650221,no
16,0,1,0.14462330043315888,0.8446506263211463,0.35215381532907486,0.5742131286072767,no
16,0,2,0.12372695356607437,0.8640100538616611,0.25568201392889023,0.6679140741312299,no
16,0,3,0.10469639003276825,0.87735615254412,0.23661492764949799,0.68318514877551,no
16,0,4,0.08656798154115677,0.8977077213859174,0.22119783610105515,0.6883066162928593,yes
16,0,5,0.07682832479476928,0.9074655210894236,0.22819148749113083,0.6889701310824043,no
16,0,6,0.07047458365559578,0.9122556364683467,0.2173762023448944,0.6789441878989031,no
16,0,7,0.06404112055897712,0.919881163684285,0.21856942772865295,0.6731439022894872,no
16,0,8,0.06527486518025398,0.915240555283385,0.22740434110164642,0.6658912672321506,no
16,0,9,0.05819615349173546,0.9242163313919619,0.220377579331398,0.6699921213451422,no
16,0,10,0.05598081722855568,0.9259627962505735,0.23191655427217484,0.6488583457274706,no
17,1,1,0.10290281660854816,0.8881184953268871,0.20440420508384705,0.7516351096248901,yes
17,1,2,0.08486713903645675,0.8963017478162487,0.22769201174378395,0.6894757203959957,no
17,1,3,0.07421289198100567,0.9039721239907564,0.22170795127749443,0.6992383080043414,no
17,1,4,0.06626417146374781,0.9121032262350623,0.1954854391515255,0.7382483419428694,no
17,1,5,0.06143927884598573,0.9171983226747842,0.20880718529224396,0.7195541792784055,no
17,1,6,0.05508380041768154,0.9252402697733277,0.26809071749448776,0.6374375197441304,no
17,1,7,0.05179123984028896,0.9293992030062985,0.24255341663956642,0.6719322002763026,no
17,1,8,0.04930539863804976,0.9329735481040409,0.25619592517614365,0.6558010548275374,no
17,1,9,0.04709303161750237,0.9353532145416104,0.20369258895516396,0.7307291523343407,no
17,1,10,0.046183595123390354,0.9361656350282707,0.20221328362822533,0.7229515890452325,no
18,0,1,0.10973213016986846,0.8867781005512407,0.2749076411128044,0.678425113061045,no
18,0,2,0.11220511794090271,0.8678459886433652,0.23607012629508972,0.675417898548786,no
18,0,3,0.09966054260730743,0.8780281332444158,0.231082946062088,0.6667097768390506,no
18,0,4,0.08318978697061538,0.8955041548528051,0.21111978963017464,0.6886788078008066,yes
18,0,5,0.07627709954977036,0.9024070435394698,0.21071525663137436,0.683809082404146,no
18,0,6,0.07283421233296394,0.9030433723765959,0.21733741462230682,0.674408894535539,no
18,0,7,0.060821841657161715,0.9212279021000928,0.2662971690297127,0.5826482952296301,no
18,0,8,0.05986596718430519,0.9207914513978993,0.24514969065785408,0.6258710994152354,no
18,0,9,0.05381687879562378,0.9290014147772652,0.22338773682713509,0.662885235505946,no
18,0,10,0.052135317027568816,0.9302001586265911,0.22000233456492424,0.6640843465853283,no
19,1,1,0.09496561686197917,0.8911130925919449,0.21599261835217476,0.7217935335554017,no
19,1,2,0.08024686637024085,0.8983619718389929,0.20257524773478508,0.7295199668115501,no
19,1,3,0.07628861380120118,0.8979446588645449,0.22701798379421234,0.6907178543909938,no
19,1,4,0.07168885848174493,0.9025908913753814,0.21428006887435913,0.7054827332623075,no
19,1,5,0.06058787337193886,0.9168358368574016,0.2531333193182945,0.6521966362570156,no
19,1,6,0.05592747870832682,0.9235163918473552,0.2579779699444771,0.6508136470486678,no
19,1,7,0.05063315791388353,0.9302904498823978,0.21461863070726395,0.7107979655875936,no
19,1,8,0.047751243226230145,0.9342151878632934,0.19583899155259132,0.7380106600945343,no
19,1,9,0.04362948828687271,0.9400829543482065,0.20755235105752945,0.7239223512760089,no
19,1,10,0.04324160609394312,0.9401986302725431,0.1899711936712265,0.7487923093248308,yes
20,0,1,0.09773619771003723,0.8898458091994055,0.2628079578280449,0.6273010660750116,no
20,0,2,0.09696654081344605,0.876501525540396,0.22669415175914764,0.6697109741740901,no
20,0,3,0.08018959164619446,0.8970774908703193,0.21266738325357437,0.6915315864011427,no
20,0,4,0.06626396924257279,0.9143529919403882,0.2250787690281868,0.6633967864178911,no
20,0,5,0.05974346250295639,0.9222388401580808,0.18058869987726212,0.7407877915539696,yes
20,0,6,0.058845413476228715,0.9206226709182873,0.19364989548921585,0.7104305054902631,no
20,0,7,0.05037072747945785,0.9325110244057182,0.18863606452941895,0.7188298586268578,no
20,0,8,0.04729234576225281,0.936366748333309,0.2288692593574524,0.6561040713386574,no
20,0,9,0.04278978332877159,0.9420756539181891,0.246043860912323,0.6290585206136398,no
20,0,10,0.040872452035546306,0.9446336544009846,0.24409699440002441,0.6316562248714266,no
21,2,1,0.14691513404250145,0.816315805792518,0.30143240094184875,0.6052125240505464,yes
21,2,2,0.15588515251874924,0.7803729838450217,0.29857495427131653,0.5533187163638097,no
21,2,3,0.12019609101116657,0.8356901214258834,0.35470452904701233,0.4135288966720517,no
21,2,4,0.10587676055729389,0.8510360594703061,0.33718061447143555,0.43345036705986434,no
21,2,5,0.08939391933381557,0.8755218041094872,0.3718559145927429,0.3538111490325895,no
21,2,6,0.08337866142392159,0.8836412696669262,0.31002989411354065,0.4727465535519907,no
21,2,7,0.0754377068951726,0.8923960462143432,0.30452293157577515,0.48227689741400925,no
21,2,8,0.08276137057691813,0.8766792787621739,0.3174201250076294,0.4521831735884428,no
21,2,9,0.08840885851532221,0.8667229529993064,0.41596582531929016,0.26122553409202864,no
21,2,10,0.07691008877009153,0.8842565819257673,0.3278830945491791,0.42888103113901116,no
22,0,1,0.08048606067895889,0.9059012278419134,0.2594959884881973,0.6474182908856787,no
22,0,2,0.0772287368774414,0.902847939759706,0.24312268942594528,0.6450393673537524,no
22,0,3,0.06869894489645959,0.911017917986743,0.2996085435152054,0.5432086866199458,no
22,0,4,0.05987599715590477,0.9208562583694432,0.30011145025491714,0.5513302550735903,no
22,0,5,0.05370433256030083,0.9282619828529273,0.2620186060667038,0.6023941932624574,no
22,0,6,0.05205897241830826,0.9289419819750984,0.2606591209769249,0.6183017745326823,no
22,0,7,0.04525874257087707,0.9378934581578451,0.248994342982769,0.6331730018250037,no
22,0,8,0.043275239318609236,0.940134645729789,0.24715373665094376,0.6277624275415667,no
22,0,9,0.03967907577753067,0.9450372604687285,0.21908097714185715,0.6744267233464418,yes
22,0,10,0.039748966693878174,0.9448792318629569,0.24555814266204834,0.6354836389801688,no
23,1,1,0.07386210778107245,0.9075807820459659,0.2221117727458477,0.733288779562893,no
23,1,2,0.06628627888858318,0.9111370747493378,0.1966366432607174,0.7395277842724911,no
23,1,3,0.056742869007090725,0.9225084424524517,0.2165965922176838,0.7088197695731502,no
23,1,4,0.050829821887115635,0.9296599325811167,0.1998094841837883,0.7279444339187586,no
23,1,5,0.04529672612746557,0.9374159817301154,0.25037456303834915,0.6658642009200226,no
23,1,6,0.04311356755594412,0.9401525554203811,0.19755498319864273,0.7390244903925928,no
23,1,7,0.04104420573761066,0.9427531370779049,0.22885452955961227,0.6862295963317196,no
23,1,8,0.0378072764724493,0.9474743612987746,0.19858823716640472,0.7335200126576896,no
23,1,9,0.035782710649073124,0.9502317609707479,0.21372221037745476,0.7222231126218446,no
23,1,10,0.03460300465424856,0.9518007032901079,0.19538892060518265,0.7430974796899689,yes
24,2,1,0.13772876746952534,0.8077428903174375,0.3522322475910187,0.42596744322017155,no
24,2,2,0.13964982889592648,0.7938166429630822,0.28576523065567017,0.5541743523934924,yes
24,2,3,0.10876154527068138,0.8408669761012119,0.2941054403781891,0.5129565394812151,no
24,2,4,0.10326862893998623,0.845120980885953,0.2838084399700165,0.5347474747469345,no
24,2,5,0.09057741798460484,0.8645430677830735,0.2759389281272888,0.5428989751092798,no
24,2,6,0.08204513881355524,0.8766406544384828,0.33187195658683777,0.42468918472832573,no
24,2,7,0.07664218358695507,0.8848589889201736,0.34976711869239807,0.3872205915552187,no
24,2,8,0.07563177589327097,0.8847603980942886,0.33579275012016296,0.4159272404609406,no
24,2,9,0.07779429573565722,0.8779727526414122,0.3249629735946655,0.433226554732759,no
24,2,10,0.06708271242678165,0.8967435828847488,0.27206775546073914,0.534643637085036,no
25,2,1,0.11263393424451351,0.8474673511982714,0.3670367896556854,0.39080972562972244,no
25,2,2,0.1406129188835621,0.7924314016187565,0.29823824763298035,0.5053196090299236,no
25,2,3,0.1108304001390934,0.8365428267460935,0.3014785349369049,0.5013967925499209,no
25,2,4,0.09952286072075367,0.8508307231346149,0.2604461908340454,0.577541908853022,yes
25,2,5,0.08924459759145975,0.8659775939534349,0.306911826133728,0.4784305453006239,no
25,2,6,0.07869600411504507,0.8816555517700395,0.2892255187034607,0.5052428846559969,no
25,2,7,0.0722780330106616,0.8909285199199453,0.2808190882205963,0.5176842105257708,no
25,2,8,0.07288709282875061,0.8879310499327391,0.30137670040130615,0.482683033756595,no
25,2,9,0.06906247418373823,0.893023076441372,0.31289142370224,0.46057130252513445,no
25,2,10,0.05725142825394869,0.9124989199157457,0.2892872989177704,0.5085809962322011,no
26,1,1,0.05040388088673353,0.9356284680379471,0.19439100474119186,0.7414099866852496,no
26,1,2,0.05651275347918272,0.9223272618163693,0.24708699062466621,0.669197983746139,no
26,1,3,0.048209906866153084,0.933410295784639,0.24209776520729065,0.6854663233342828,no
26,1,4,0.04181752043465773,0.9419673906192565,0.2079964056611061,0.7252458125437137,no
26,1,5,0.03715577224890391,0.9479317788033877,0.2166677489876747,0.7201297967652374,no
26,1,6,0.03473297522092859,0.9514304304862389,0.22419271618127823,0.7091676815102637,no
26,1,7,0.03355929348617792,0.9532362351191983,0.20413509383797646,0.7376243227367338,no
26,1,8,0.030825686485817034,0.9566640443949712,0.1930260956287384,0.7515955475637397,no
26,1,9,0.0282104448415339,0.9604515038457978,0.19212950393557549,0.7521213955568129,yes
26,1,10,0.027105793822556734,0.9620366637041697,0.21790088713169098,0.7195218537563477,no
27,1,1,0.045489861319462456,0.9402686657359446,0.2190246880054474,0.7406922846232098,no
27,1,2,0.04640306377162536,0.9359580435924638,0.1952916420996189,0.7388233488761131,no
27,1,3,0.039825981172422566,0.9444930307300968,0.24279139190912247,0.6765733650383434,no
27,1,4,0.036132096933821835,0.9495856083173259,0.20407158881425858,0.7365500090519458,no
27,1,5,0.0320540025519828,0.9552163306949204,0.2069912552833557,0.7295564448681511,no
27,1,6,0.033528932525465883,0.9526429432323943,0.20040493831038475,0.7448507871398096,no
27,1,7,0.030355121474713087,0.9574886734462363,0.21258054673671722,0.7290413804907744,no
27,1,8,0.027902160150309403,0.9607789659253511,0.2284768670797348,0.710978768154173,no
27,1,9,0.025466392282396555,0.9644214475950194,0.18594103306531906,0.7611579813280954,yes
27,1,10,0.023783076244095962,0.9666790712258386,0.20590264350175858,0.7400140348072881,no
28,0,1,0.05878311991691589,0.9190602128058905,0.21220483630895615,0.6877912553908805,no
28,0,2,0.06232779175043106,0.9125237153085225,0.21629539132118225,0.6742665473102029,no
28,0,3,0.059076786041259766,0.9145954917427414,0.19369720667600632,0.7150424424234645,yes
28,0,4,0.045062173157930374,0.9363171181880388,0.3122766315937042,0.5068052327688989,no
28,0,5,0.04408217445015907,0.9366775970749238,0.2439085617661476,0.6314467225577538,no
28,0,6,0.04119463339447975,0.9399233092100368,0.23444624245166779,0.6517183255637468,no
28,0,7,0.037400949746370316,0.9465208613781332,0.21167057007551193,0.6913408347282063,no
28,0,8,0.03645323142409325,0.9468221744479255,0.24102506786584854,0.6433404131794871,no
28,0,9,0.032195718586444856,0.9534074844247306,0.257769376039505,0.6231831689360406,no
28,0,10,0.030656584352254868,0.9559378450199525,0.25352373719215393,0.6318329944892109,no
29,1,1,0.03476475877687335,0.9529136799565977,0.2114325612783432,0.7251128921865653,no
29,1,2,0.03986398254831632,0.9440471137624509,0.19464877992868423,0.7440168382786755,no
29,1,3,0.03441370169942578,0.9511478833679704,0.2412487044930458,0.689314287256797,no
29,1,4,0.029971986698607605,0.9577585835064027,0.2196430079638958,0.721797025090691,no
29,1,5,0.027152666666855414,0.9618060542805319,0.19210952520370483,0.758208480952587,yes
29,1,6,0.025365700169155996,0.964537360124857,0.21437567844986916,0.7318163757526912,no
29,1,7,0.024110856465995312,0.9661855829841542,0.20581121370196342,0.7397720342292844,no
29,1,8,0.022901706397533417,0.9677155568258535,0.2092854157090187,0.739364735812077,no
29,1,9,0.021723406855016947,0.9696251251066514,0.21215873211622238,0.7407910266677336,no
29,1,10,0.0207714659627527,0.9708046708771242,0.20986611768603325,0.738622656068842,no
30,0,1,0.05251489579677582,0.9254109071592538,0.19681750982999802,0.7173127397624768,yes
30,0,2,0.060050328820943834,0.9122868374814767,0.24513637274503708,0.6302776051902833,no
30,0,3,0.05663295388221741,0.9169623846878695,0.19514651596546173,0.7048118048525356,no
30,0,4,0.0424102857708931,0.9388751883371915,0.22166715562343597,0.6632038224838199,no
30,0,5,0.044699305295944215,0.9352237903396826,0.20254184305667877,0.7053104702573161,no
30,0,6,0.041151199489831924,0.9401745957951821,0.24094343185424805,0.6536094459189106,no
30,0,7,0.0345196221023798,0.9509398253563903,0.2672390043735504,0.6155836265978387,no
30,0,8,0.03331129662692547,0.9520993347266128,0.2458619326353073,0.6430095508209948,no
30,0,9,0.027719325199723244,0.9607706660663172,0.23180368542671204,0.6647323358534505,no
30,0,10,0.027475160360336304,0.9608677247908485,0.2342689335346222,0.6593267657534101,no
31,2,1,0.10368154011666775,0.8403705548341585,0.41093578934669495,0.30150628656753203,no
31,2,2,0.11571738496422768,0.8186535765633688,0.32125118374824524,0.4557059465004453,no
31,2,3,0.09751095436513424,0.8487264048132049,0.2868666648864746,0.5044840932686637,no
31,2,4,0.08383292518556118,0.8685449217242553,0.29885995388031006,0.48532066508267424,no
31,2,5,0.07314853463321924,0.8865716314692499,0.3054709732532501,0.46767477536657054,no
31,2,6,0.06815153919160366,0.8939623404519449,0.3208138644695282,0.44151785714236436,no
31,2,7,0.060632395558059216,0.9060439035658903,0.33594948053359985,0.41119137713517806,no
31,2,8,0.06208333559334278,0.9037045689772275,0.31866979598999023,0.4420479302827428,no
31,2,9,0.06429387629032135,0.896738474760486,0.29799020290374756,0.47978835978785206,no
31,2,10,0.0543626481667161,0.9147106720482829,0.2709660530090332,0.5356617286367745,yes
32,0,1,0.05618157833814621,0.9185691858275687,0.28161124140024185,0.593820022841171,no
32,0,2,0.06490249782800675,0.903510709457176,0.2134135514497757,0.695652343867114,yes
32,0,3,0.05152261555194855,0.9244626224541049,0.22956052422523499,0.6684573163458973,no
32,0,4,0.04876106865704059,0.9291721666172623,0.26100340485572815,0.6377285828175474,no
32,0,5,0.043818724900484086,0.9362196408127359,0.24351263791322708,0.6433818106653406,no
32,0,6,0.03846986480057239,0.9446279590054358,0.30628905445337296,0.5488992376571501,no
32,0,7,0.03248068317770958,0.953360315695598,0.28338754922151566,0.5752960910736314,no
