Client 1 Round 1: Incoming 8505.40 KB | Outgoing 4252.62 KB | Overhead: 0.013817s
Client 1 Round 2: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012772s
Client 1 Round 3: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012278s
Client 1 Round 4: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012574s
Client 1 Round 5: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012426s
Client 1 Round 6: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012640s
Client 1 Round 7: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012933s
Client 1 Round 8: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012503s
Client 1 Round 9: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012615s
Client 1 Round 10: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012128s
Client 1 Round 11: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012534s
Client 1 Round 12: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.013373s
Client 1 Round 13: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012560s
Client 1 Round 14: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012439s
Client 1 Round 15: Incoming 4252.62 KB | Outgoing 4252.62 KB | Overhead: 0.012748s
