round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.5663871491948763,0.2209816015512451,0.1271220085573356,0.9058649811921295,0.5562999695539474,0.0,0.0,0.9507025824652778,
1,2,0.48066584517558414,0.31605004728899266,0.1889835513460435,0.9078376374421295,0.461625874042511,0.23093623767828073,0.13778149061497286,0.934541015625,
1,3,0.45096009721358615,0.34944517659883906,0.21373944595242958,0.8888031684027778,0.5185313075780869,0.19205115286210445,0.1117641004893378,0.9477349175347223,
1,4,0.4350398431221644,0.346070074341096,0.2107151114065677,0.9181908275462961,0.44529594480991364,0.364305189182211,0.22320637860793086,0.8570290798611111,x
1,5,0.4251743083198865,0.35334954645079547,0.21788116867389637,0.9146809895833333,0.45999089628458023,0.3563696175179269,0.21745240051214354,0.870126953125,
2,1,0.4484204674760501,0.3358774556442988,0.20515896966374925,0.9152152054398148,0.43122613430023193,0.34431226372672696,0.21133613610569432,0.9148790147569444,
2,2,0.41723567495743435,0.37933177110169575,0.23569651094420987,0.9262740523726852,0.6148887723684311,0.0,0.0,0.9507025824652778,
2,3,0.3990474094947179,0.40369831470392814,0.25488451805248385,0.9258716724537037,0.41161636263132095,0.4303261725861808,0.276957054318315,0.9076600477430555,
2,4,0.3705119142929713,0.44129358954764153,0.28659207706920437,0.938988353587963,0.40069252997636795,0.3577327809552868,0.22026512395352443,0.9564572482638889,
2,5,0.3242838482062022,0.518615929709839,0.3541510190339902,0.9574093967013888,0.37412379682064056,0.4699769925950966,0.3107610916220402,0.9169927300347223,x
3,1,0.3322558005650838,0.5010058253819483,0.3403972248952157,0.9568771701388888,0.44961392134428024,0.22099606132620936,0.1311826492522962,0.9560801866319445,
3,2,0.27117054040233296,0.607078324767136,0.4395407816668988,0.9640227141203704,0.2613701820373535,0.6261961184267233,0.47224113357775177,0.9645616319444444,
3,3,0.23098688324292502,0.66471583131835,0.5044745573056718,0.9703577112268519,0.3079092726111412,0.5314951755009724,0.365618688132994,0.9662418619791666,
3,4,0.21638810634613037,0.6850573484971858,0.5243520883329247,0.9719619864004629,0.22065634280443192,0.6910475498265318,0.5338699996547704,0.9657324218750001,
3,5,0.16843423744042715,0.7594010532095793,0.6138668630445978,0.978087745949074,0.2177843190729618,0.6963821248717641,0.5378353527440972,0.9705777994791668,x
4,1,0.23083831990758577,0.6615175611243135,0.49923227872806736,0.9700544343171297,0.2997865527868271,0.6110076178861757,0.4499539520230743,0.9426236979166667,
4,2,0.19217283154527345,0.7246289287333104,0.5729073209675236,0.9753573495370372,0.25182458758354187,0.6294345550734426,0.46406228606893574,0.9701784939236111,
4,3,0.18650229026873907,0.729478658684211,0.5785347042772019,0.9756881148726851,0.22392186895012856,0.6697666066415302,0.5068281002171466,0.9697536892361112,
4,4,0.16317963475982347,0.7660420489618044,0.6235793613465089,0.9793451605902779,0.27579908818006516,0.5976609761604165,0.4334425624018893,0.9692757161458333,
4,5,0.14890378465255102,0.7868768976487429,0.6514095841581388,0.981043113425926,0.208150964230299,0.7050718768486299,0.547976843943357,0.9721695963541667,x
5,1,0.1788034774363041,0.7402515516641327,0.5908587749543169,0.9768956163194445,0.233416598290205,0.664117538860209,0.5008529869492178,0.9643798828125,
5,2,0.1699681549022595,0.7555585752305679,0.6127051106513359,0.9780331307870372,0.30079907178878784,0.53849582369574,0.3757448701037851,0.9666319444444444,
5,3,0.1677146777510643,0.7573816241690864,0.6113130439726405,0.9785602936921296,0.3210935853421688,0.500552534178556,0.360784775931054,0.9666091579861111,
5,4,0.14980223464469114,0.7832092780101488,0.6471931282751704,0.9809991681134259,0.19655903987586498,0.723559967003368,0.5718669721660374,0.9716541883680556,x
5,5,0.14635439962148666,0.7892120051930102,0.6555491367023261,0.9812836371527777,0.21857784688472748,0.6835836553070419,0.5207877611725872,0.9706309678819445,
