round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.8740557283163071,0.0695850057423352,0.03608565854269586,0.5662363281249999,8.120338439941406,0.028846111884510185,0.014634124742075994,0.034127604166666665,
1,2,0.7625932842493057,0.11800073993091062,0.06284418169732353,0.8187090928819444,17.454267501831055,0.028558560490702198,0.014486131780719074,0.017026909722222223,
1,3,0.699948325753212,0.09440614289360594,0.04983405986218152,0.9303028428819445,1.7243037223815918,0.03262493268122378,0.016582975571448333,0.1385134548611111,x
1,4,0.6581733077764511,0.0845281565394538,0.04547138600150243,0.9605608723958333,0.6799154877662659,0.0,0.0,0.9793467881944444,
1,5,0.6301101446151733,0.03204496002516532,0.0164360539043532,0.9720919053819445,0.6536933183670044,0.0,0.0,0.9846354166666667,
2,1,0.5538330674171448,0.03983993728201797,0.021406494522521087,0.9441725260416667,0.5795685052871704,0.0,0.0,0.985625,x
2,2,0.5357125848531723,0.0,0.0,0.9788203125,0.5552922487258911,0.0,0.0,0.9855512152777778,
2,3,0.5188307464122772,0.0,0.0,0.9793885633680556,0.539641261100769,0.0,0.0,0.9854730902777777,
2,4,0.5112015455961227,0.0,0.0,0.9796408420138889,0.5500928163528442,0.0,0.0,0.9849262152777778,
2,5,0.5019692778587341,0.0,0.0,0.9798259548611111,0.5298233032226562,0.0,0.0,0.9846310763888889,
3,1,0.43704064190387726,0.32082563401089637,0.20393766672217856,0.9698160807291666,0.48484811186790466,0.09618104667596014,0.05052005943528898,0.9861328125,
3,2,0.4198749288916588,0.3423258873220415,0.20793948128871453,0.9569488932291668,0.46245187520980835,0.23098669240830794,0.13057374493285737,0.9757964409722222,
3,3,0.37987691909074783,0.41182384885329215,0.2741128281771734,0.9730274522569444,0.44737857580184937,0.25697706548746707,0.1474318325933762,0.9824934895833334,
3,4,0.36465293914079666,0.4349577167798918,0.2817174016538633,0.9752024739583334,0.4103097915649414,0.3393647981776924,0.2043584273085916,0.9773394097222222,x
3,5,0.33742206543684006,0.4853682630146732,0.3211479844509505,0.9782747395833333,0.4228205680847168,0.28994483692994294,0.16955291454423366,0.9840776909722222,
4,1,0.33111461251974106,0.45553951255722114,0.3020517594634596,0.9763959418402778,0.355505108833313,0.3957132979944737,0.24665996264869033,0.9886197916666667,
4,2,0.2845321521162987,0.5417920292585211,0.3721258329500633,0.9774849175347222,0.4353807866573334,0.17109959700613572,0.09355326114317104,0.9843771701388889,
4,3,0.28260915726423264,0.5431034720239211,0.3867001775486615,0.98358203125,0.32681500911712646,0.4489539373256272,0.28945235614184384,0.9866818576388889,x
4,4,0.2576400302350521,0.5934626274127079,0.43026329530411206,0.9829428168402777,0.38358113169670105,0.3684743428778225,0.22584648992144482,0.9661610243055555,
4,5,0.27031266689300537,0.5577646629354145,0.3871292768875946,0.981298611111111,0.45513617992401123,0.16689131233896962,0.09104278074854139,0.9852452256944444,
5,1,0.27224333956837654,0.5566260650032056,0.3885313572785857,0.982091796875,0.5518568754196167,0.0,0.0,0.9856553819444445,
5,2,0.25205958634614944,0.5820271577077911,0.41335690196766245,0.9848391927083333,0.4019445776939392,0.32590636518659516,0.19467630627657267,0.9734092881944445,x
5,3,0.27984414622187614,0.5389113919487166,0.37757001711038973,0.979953125,0.386806458234787,0.32386923421377173,0.19322432403527495,0.9836176215277778,
5,4,0.27865884080529213,0.5344004012726291,0.3744058936600423,0.9808567708333333,0.40439099073410034,0.27843091607463805,0.16173089925603554,0.9865473090277778,
5,5,0.26260287687182426,0.564907935660924,0.39597010022298806,0.9832407769097222,0.39458155632019043,0.3030374381913079,0.17857638407079426,0.9871527777777778,
