epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,saved_ckpt,marker
1,0.8636668205261231,0.2094469118690764,0.11712496261561829,0.7498864293981483,0.8910032510757446,0.19199396976785876,0.10663089534768605,0.6737109375,True,X
2,0.7993080615997314,0.26858764999419527,0.1552362335072536,0.8061710069444444,0.857285737991333,0.2290809673995043,0.12986789283899622,0.7404654947916667,True,X
3,0.7628093957901001,0.3310988282647404,0.1991907065112565,0.855179542824074,0.8180117607116699,0.27874501511872984,0.162504619690782,0.8044010416666667,True,X
4,0.7328273177146911,0.3989594788452793,0.249631571562647,0.8936030092592592,0.7673663794994354,0.35259426181222486,0.2157759090322733,0.8683582899305555,True,X
5,0.6877699971199036,0.4573725223443832,0.29687329190345446,0.9181027199074073,0.6917450726032257,0.4798840938904864,0.3222615010106491,0.9307986111111111,True,X
6,0.5922620177268982,0.5863940129761538,0.4170366394770479,0.9503446180555555,0.7156208753585815,0.4667123335259712,0.34270887690439417,0.9739453124999999,False,
7,0.4812878131866455,0.718536894913122,0.5621088216630792,0.9747628761574074,0.5940605401992798,0.6136639908444648,0.45558013009973747,0.9733409288194445,True,X
8,0.4216509222984314,0.6937790201684001,0.534216158702711,0.9720277777777777,0.5712380111217499,0.6310473709795659,0.48454666869088026,0.978154296875,True,X
9,0.3493360161781311,0.751972982711169,0.6047360267433424,0.9813570601851852,0.49768102169036865,0.6129355165032095,0.46302665254126985,0.9784233940972222,False,
10,0.2921025037765503,0.7814471093852587,0.6423732594331936,0.9833839699074074,0.4245077967643738,0.6248366438069682,0.47478285147101473,0.9756467013888889,False,
11,0.26158335208892824,0.7887701555083837,0.6524304508087638,0.9842844328703704,0.5228438973426819,0.5079786713697624,0.3574947800902539,0.9740190972222222,False,
12,0.23864706754684448,0.8009919581302369,0.6695721594549144,0.9858663194444445,0.3553887903690338,0.6800896103830961,0.5245508409075341,0.978171657986111,True,X
13,0.22201952934265137,0.8064638246586622,0.6768657161665005,0.9847666377314817,0.4344179928302765,0.5855923466114132,0.4203537614302636,0.9756217447916666,False,
14,0.2083815813064575,0.818240518163055,0.6925391419112257,0.9867776331018518,0.47674208879470825,0.5329158252247955,0.3756496137333869,0.9735308159722222,False,
15,0.18773434162139893,0.835843330311506,0.7188473838116514,0.9880285011574074,0.38212132453918457,0.6304210965120538,0.4703241228040391,0.9762641059027778,False,
16,0.1841038465499878,0.8363648918511665,0.7190438219854126,0.9878977141203704,0.37412118911743164,0.6340776708179519,0.4761680037473907,0.9776627604166667,False,
17,0.17186113595962524,0.8472089172835547,0.7349893618006789,0.9890719039351852,0.4120999574661255,0.5990201076108237,0.4461253132250419,0.9770388454861112,False,
18,0.17249430418014527,0.8444829524410858,0.7318700897029139,0.9886576967592593,0.38995563983917236,0.6197494409734952,0.469492990028634,0.9769216579861111,False,
19,0.16871517896652222,0.846609991865612,0.7344786796470348,0.9886710069444444,0.36764898896217346,0.6446181985162964,0.49207998836362676,0.9789876302083333,False,
20,0.1662007212638855,0.8492548754198722,0.7391387880819679,0.9889247685185184,0.3944271504878998,0.61300566297906,0.45137312128191953,0.9770551215277778,False,
21,0.1658218264579773,0.849633333481513,0.738919614119596,0.9896134259259259,0.4385809600353241,0.5669708762771046,0.4041447484905454,0.9744791666666667,False,
22,0.154293954372406,0.8600129104626172,0.7549610676702657,0.9900092592592593,0.4057459235191345,0.5980451809698476,0.4391452446535115,0.9758984374999999,False,
23,0.15417615175247193,0.8601018730923427,0.7549991761856509,0.9901953125,0.45028552412986755,0.5538307610164995,0.39596850396912153,0.9751573350694445,False,
24,0.14593349695205687,0.8673426093786926,0.7659158627059538,0.9908255208333333,0.42532068490982056,0.5788003621221532,0.41753635559475993,0.9756184895833333,False,
25,0.14597440958023072,0.8667735480911866,0.7651585940261316,0.9903178530092592,0.4065987765789032,0.5970850930440876,0.4370479963065471,0.9760199652777778,False,
26,0.14420524835586548,0.8679806562135832,0.7674133005991095,0.9905130208333333,0.43952926993370056,0.5631347574527299,0.40557215376589073,0.9759830729166667,False,
27,0.14008235931396484,0.8709696396201508,0.7717167893273182,0.9907494212962963,0.4640044867992401,0.5399626143050359,0.38865376758992903,0.9760047743055555,False,
28,0.13051185607910157,0.881394120742975,0.7881677123605046,0.9913969907407407,0.39733970165252686,0.6057809393993705,0.45097378432125756,0.9770084635416667,False,
29,0.13530837297439574,0.876024442070887,0.779546175517684,0.990836082175926,0.3937838673591614,0.6093938482120509,0.45428564809265415,0.9770920138888889,False,
30,0.12889330387115477,0.8823707155661479,0.7899328540110044,0.991552662037037,0.4174828827381134,0.586027181908514,0.42943294329432946,0.9764637586805556,False,
31,0.12060158252716065,0.8915037895144569,0.8045977164093621,0.9923790509259259,0.4026590883731842,0.6002191375034918,0.4419328256888079,0.9767057291666668,False,
32,0.12323175668716431,0.8872709259858149,0.7977612067211087,0.9917907986111111,0.40580806136131287,0.5978952343194831,0.43923809908809763,0.9766004774305556,False,
33,0.1221734881401062,0.8888798223802731,0.8004161274154529,0.9917706886574074,0.40972432494163513,0.5942228812655767,0.43642657922915473,0.9771961805555556,False,
34,0.13518379926681517,0.8752478788329776,0.7799322494816455,0.9910516493055554,0.4145684242248535,0.5886570161246173,0.43086784053041105,0.976953125,False,
35,0.11466268301010132,0.8966545288934921,0.8129280422682921,0.9926184895833334,0.4242378771305084,0.577335301958846,0.4181672425696464,0.9762217881944444,False,
36,0.12459037303924561,0.8862513151998563,0.796059020260097,0.9921436631944445,0.3939356207847595,0.6082949112732321,0.45043493958127206,0.9768836805555556,False,
37,0.11249383687973022,0.8982525280285151,0.8156405659878146,0.9925609085648148,0.40542933344841003,0.5978368905708228,0.43983370257353455,0.9769487847222222,False,
38,0.1228630542755127,0.8865726355890112,0.7969736340136253,0.9917922453703703,0.40890252590179443,0.5942309483635917,0.436055349783818,0.9767762586805555,False,
39,0.11832249164581299,0.8916397265137894,0.8045560999276427,0.9922320601851851,0.3957933485507965,0.6065929322793691,0.4481659703083265,0.9768999565972222,False,
40,0.11597266197204589,0.8939966343080077,0.8084059300179207,0.9922913773148148,0.40793994069099426,0.5933687950664098,0.43317338541295336,0.9766547309027778,False,
41,0.11155813932418823,0.8983021578554098,0.8155189836104858,0.9926558159722223,0.3990899622440338,0.601884385387712,0.44241984202376416,0.9771137152777778,False,
42,0.11156842708587647,0.8988622715923457,0.8167204000013166,0.9927938368055556,0.3826802670955658,0.6206418825756069,0.4636002912512466,0.977529296875,False,
43,0.10920481681823731,0.9010542291259123,0.8200061897493851,0.9929415509259257,0.39525073766708374,0.6057189686999963,0.44780638755666174,0.9772059461805556,False,
44,0.10982434749603272,0.8993686965714478,0.8173986558215001,0.9926971932870371,0.421104371547699,0.5797157979988997,0.4196826749702045,0.976376953125,False,
45,0.10851850509643554,0.9015838283668132,0.8210658444152443,0.9927776331018519,0.4205552041530609,0.5805138720200305,0.42068839668102337,0.9763400607638889,False,
46,0.11111142635345458,0.8993512724082897,0.8171401455705819,0.993087962962963,0.40529438853263855,0.5966292505090697,0.4380116758541517,0.9767133246527777,False,
47,0.11284028291702271,0.8978438118493802,0.8146994087982493,0.9929861111111112,0.394171804189682,0.6081051195332083,0.45040712042297204,0.9770377604166667,False,
48,0.11108940839767456,0.8984738560736787,0.8163075584043066,0.9926315104166665,0.4019777774810791,0.5991058655595485,0.44120234515482015,0.9769325086805556,False,
49,0.10982935428619385,0.8996425042950869,0.8179817438295226,0.9928106192129629,0.4069885313510895,0.5942557719735091,0.4355238342568999,0.9767947048611111,False,
50,0.10661935806274414,0.9031694330797752,0.8237306161622465,0.9931358506944445,0.41495731472969055,0.5863503880867008,0.42680360770555714,0.9764941406250001,False,
