epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,saved_ckpt,marker
1,0.9430298954248428,0.08619181208248215,0.04527662596460191,0.6248152126736111,0.9651358127593994,0.03018455777460703,0.015323546118872336,0.05577690972222222,True,X
2,0.9215057492256165,0.12425068204092052,0.0663339709798312,0.7244802517361111,0.9610992670059204,0.03640606391358368,0.01854052573932092,0.22215928819444444,True,X
3,0.9073119759559631,0.14466569519855405,0.07801549456746583,0.7602151692708334,0.9648922681808472,0.034290055073747314,0.01744410723578786,0.1723459201388889,False,
4,0.9010734111070633,0.1581033888214958,0.0860315959552901,0.8049388020833333,0.9461932182312012,0.11300967946853226,0.05988884958175946,0.8212217881944445,True,X
5,0.8877174556255341,0.19953724755686603,0.11091490868706654,0.8418393012152778,0.9267736673355103,0.11687057000467589,0.062061889184631326,0.7996419270833334,True,X
6,0.8748001307249069,0.22909654638580446,0.12962616012818867,0.87166796875,0.930791974067688,0.1012097268449889,0.05330221471844274,0.7931358506944445,False,
7,0.8697029501199722,0.2608005048896923,0.15070522089517427,0.9036875,0.934385359287262,0.0840819397246945,0.04388597898211683,0.6882400173611111,False,
8,0.8521599322557449,0.26694901206267246,0.15433665041149824,0.8933072916666667,0.916787326335907,0.13851977946592411,0.07441377992520405,0.8528342013888889,True,X
9,0.8366023749113083,0.3119175475964078,0.18542596286946958,0.9190962456597223,0.9085610508918762,0.15145331889727837,0.08193102205401996,0.9115581597222222,True,X
10,0.8252145051956177,0.30664357155992006,0.18198934147376425,0.9167836371527778,0.8991498947143555,0.15101233976276643,0.08167298409304435,0.8769704861111111,False,
11,0.7969604730606079,0.37142249460064336,0.22913312393723184,0.9371039496527778,0.9011780619621277,0.27556847679354396,0.15980250481695568,0.9697178819444444,True,X
12,0.7571491450071335,0.46837567161859084,0.305990541258334,0.9586057942708334,0.9148776531219482,0.1563851946803039,0.08482530853467755,0.92001953125,False,
13,0.7311341017484665,0.5411066779952796,0.37243407959914365,0.9707559678819444,0.8879197835922241,0.23072189349101505,0.1304045376712329,0.9647330729166667,False,
14,0.6933841705322266,0.5512277598228736,0.38168055243017607,0.9703793402777778,0.8577064871788025,0.26103272290593627,0.15010789814415193,0.957265625,False,
15,0.6533066183328629,0.5781123014724292,0.40851858266403607,0.9717090928819444,0.820365309715271,0.326121010377753,0.19482950225185705,0.9701258680555556,True,X
16,0.6220622807741165,0.6314596938354671,0.4648235637365459,0.9789368489583334,0.8103344440460205,0.29880034629166885,0.1756409635050647,0.9630881076388889,False,
17,0.577367752790451,0.6804185527063522,0.5192335526583856,0.9832969835069445,0.8241947293281555,0.24294408880191637,0.13826770522990775,0.9479014756944445,False,
18,0.5328453481197357,0.6975559322584675,0.5372885384334529,0.9832613932291667,0.9263352155685425,0.1247780877502856,0.06654043819312956,0.9850217013888889,False,
19,0.5395076125860214,0.6908383907198046,0.5356856499186986,0.9861049262152778,0.7818857431411743,0.2963831719127208,0.1739729069509216,0.9596397569444445,False,
20,0.48965179920196533,0.6787431781102775,0.5178863368807664,0.9822020399305555,0.7860593199729919,0.36920618007425926,0.2263966024175106,0.9845833333333334,True,X
21,0.42459647357463837,0.787719371859092,0.650472705638279,0.9905775824652777,0.9381445646286011,0.07380174291928948,0.038314717941467555,0.9852387152777777,False,
22,0.3970494121313095,0.7999205801201179,0.6669689390201092,0.9913311631944444,0.7965279817581177,0.28651264226791623,0.16721024580383423,0.9772808159722223,False,
23,0.37251605093479156,0.7810580000079832,0.6439636028795888,0.9894907769097222,0.7667980194091797,0.3432584269659707,0.20718887758562224,0.9847786458333333,False,
24,0.3504771590232849,0.7917577206970305,0.6559895634076638,0.990568142361111,0.8027336597442627,0.278070689318221,0.1614878657291903,0.9839539930555555,False,
25,0.32933010160923004,0.8071043740005825,0.6780116980946533,0.9913924696180556,0.7688464522361755,0.28940078728656554,0.16918094264041592,0.9788454861111111,False,
26,0.30222827196121216,0.8200666992796275,0.6953613678578361,0.992064453125,0.7774642109870911,0.2682816828810848,0.15492224123818737,0.9753537326388889,False,
27,0.2944546490907669,0.8125290507629931,0.6883349329599339,0.991841037326389,0.7821507453918457,0.2686010011026821,0.15513524108192867,0.9812912326388888,False,
28,0.2742726057767868,0.8338667761501216,0.7154342319792815,0.9930292968750001,0.7790393233299255,0.2790990047142178,0.1621819067332278,0.9850672743055555,False,
29,0.2610687166452408,0.8358873561041698,0.7201762641125322,0.9928699001736112,0.7291556596755981,0.3217609691237097,0.19172535211267605,0.9800737847222222,False,
30,0.2506454885005951,0.8412224257031725,0.7274282645048185,0.9931990017361112,0.8816666007041931,0.13619105939971074,0.07307136285977132,0.9846940104166667,False,
31,0.2351667433977127,0.8560253381980995,0.7485667880761833,0.9941184895833333,0.7958196401596069,0.24177850630033623,0.1375131103600979,0.9839388020833333,False,
32,0.2275903970003128,0.8528000299382362,0.7441197471951813,0.9937944878472222,0.8073997497558594,0.219604629724245,0.12334599010470602,0.9834657118055555,False,
33,0.21943014860153198,0.8592872790657108,0.7541272904021933,0.9942763671875,0.7831946611404419,0.24677097553266114,0.1407522759942501,0.98443359375,False,
34,0.21050286293029785,0.8607749838402017,0.7561137096144228,0.9939071180555554,0.733607292175293,0.3013672795848172,0.17741756411679804,0.9839214409722222,False,
35,0.1990470141172409,0.8704139892349637,0.7713328434880259,0.994407443576389,0.7858260273933411,0.2387070037295496,0.13552941176470587,0.9840538194444445,False,
36,0.18641714751720428,0.8810762226174548,0.7879344441012867,0.9950048828125,0.7349547147750854,0.2977247737458363,0.17489814170724435,0.9819813368055555,False,
37,0.18999241292476654,0.8722848701990016,0.7742737686207405,0.9945851779513888,0.7782711386680603,0.25377579238432907,0.1453282982092825,0.9847743055555556,False,
38,0.19158557057380676,0.8730512666386364,0.7759000167143987,0.9949124348958334,0.7979608774185181,0.23045173125403523,0.13023195542309188,0.9854340277777778,False,
39,0.17441880702972412,0.8875548815548173,0.7979345874946216,0.99535546875,0.7705379724502563,0.25471889587958724,0.1459472031631585,0.9840625,False,
40,0.1682806760072708,0.8901491854191141,0.8025764971615904,0.9953034939236112,0.7849720120429993,0.235656608584535,0.13356618089847044,0.9843880208333333,False,
41,0.18202480673789978,0.8762964814465566,0.7842180901180226,0.9952248263888889,0.7855748534202576,0.23348531438847048,0.13217286914765905,0.9843120659722222,False,
42,0.15731915831565857,0.9013138471728955,0.8210064773847552,0.9959146050347222,0.7728008031845093,0.2468455094897181,0.14080077416233217,0.9845855034722222,False,
43,0.1612374186515808,0.8950526956046381,0.8114067597194817,0.9957195095486111,0.7636902332305908,0.26035379812668014,0.14965905012561312,0.9845746527777778,False,
44,0.16372644901275635,0.893141234810994,0.8072147989073635,0.9956534288194445,0.7421655058860779,0.2849331120005029,0.1661352767023457,0.9841080729166667,False,
45,0.1494416743516922,0.9061208305223123,0.828580597924877,0.9960572916666667,0.7652547359466553,0.2575678768331867,0.14782089552238806,0.98451171875,False,
46,0.15073460340499878,0.90306088007834,0.8243299028203273,0.9959972873263889,0.7604605555534363,0.2624303693003276,0.15103300878651152,0.9844835069444444,False,
47,0.14667870104312897,0.90752733236378,0.8309265530353378,0.9961409505208334,0.7558979988098145,0.2691486115346667,0.15550070521861778,0.9844075520833333,False,
48,0.1489620804786682,0.9043504309804438,0.8259222317896255,0.9960866970486111,0.755443811416626,0.2697381773896187,0.15589442815249266,0.9843836805555556,False,
49,0.14439550042152405,0.909295289360097,0.8340902442242986,0.9962808159722221,0.7517507076263428,0.27286477765425743,0.15798692199906586,0.9843511284722222,False,
50,0.14035961031913757,0.9130760498061175,0.8403675372416484,0.9963981119791667,0.7513879537582397,0.2733044442202224,0.15828177891910822,0.9843511284722222,False,
