Client 2 Round 1: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
Client 2 Round 3: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 10: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 13: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 16: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
Client 2 Round 18: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 21: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
Client 2 Round 24: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 25: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 33: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
Client 2 Round 35: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 37: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
Client 2 Round 42: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000000s
Client 2 Round 44: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
Client 2 Round 45: Incoming 8505.40 KB | Outgoing 8505.40 KB | Overhead: 0.000001s
