round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.8756221979856491,0.06528487885335901,0.033885039253955224,0.5404216579861111,2.008178949356079,0.030231457503615847,0.01534772073540277,0.057287326388888886,x
1,2,0.762417271733284,0.11446164945781694,0.0609847103617249,0.8010020616319444,4.565513610839844,0.033119822734842506,0.016838759736189857,0.14206380208333333,
1,3,0.708848387002945,0.13384064183911443,0.07213202696841868,0.8473237847222223,0.6283246278762817,0.0,0.0,0.9800694444444444,
1,4,0.6598539054393768,0.15592710081796352,0.0852042210637079,0.9230622829861111,0.5901064872741699,0.0,0.0,0.9848198784722222,
1,5,0.6266643106937408,0.09575256889278151,0.0531340901098285,0.9640254991319445,0.5530430674552917,0.0,0.0,0.9848068576388889,
2,1,0.7679078876972198,0.138390161841669,0.0744002414169723,0.7608020833333333,0.90753573179245,0.03835268720944288,0.019551265387703135,0.26334852430555555,
2,2,0.6928223818540573,0.13240184036094718,0.07106310345994082,0.7689748263888889,1.4685291051864624,0.051387913860163115,0.026371546305022458,0.4575021701388889,
2,3,0.6472132354974747,0.14637878202522236,0.07902728743819318,0.7713152126736111,0.8478267192840576,0.04439767592891494,0.02270281405500166,0.4028667534722222,
2,4,0.6159879863262177,0.14620052225641061,0.07891586243624277,0.7860807291666667,0.6965986490249634,0.08713326477526016,0.045551142257185526,0.8362565104166667,
2,5,0.5962494909763336,0.18984655127299854,0.10495055129769205,0.8537044270833334,0.677470326423645,0.12044984374310924,0.06408439984543118,0.8265407986111111,x
3,1,0.6922371834516525,0.1650085607443867,0.09019070043281575,0.8578872612847221,5.090635776519775,0.029901564632158425,0.015177700817053557,0.0465625,
3,2,0.6255363821983337,0.31978581576368453,0.19130109902458398,0.9474522569444445,1.392693281173706,0.08431867002894776,0.04401497718319461,0.6808528645833334,
3,3,0.5775016844272614,0.46292078182498325,0.3099369136224412,0.9688705512152778,0.6358251571655273,0.21503014441271792,0.12046710130125404,0.9271006944444444,x
3,4,0.5493474453687668,0.4871513226319705,0.3239280803389674,0.9683498263888889,0.7072388529777527,0.13326058635547292,0.07138681777511824,0.83107421875,
3,5,0.519653782248497,0.5959589859921234,0.4255428770305509,0.9788019748263889,0.7105433940887451,0.13470187225752736,0.07221466116011918,0.8283919270833333,
4,1,0.6313771903514862,0.3032331011583288,0.18658206450993875,0.9332530381944445,1.8397231101989746,0.04622660543242817,0.023660167325934692,0.3947243923611111,
4,2,0.6023203134536743,0.2981138150401166,0.1764127928445099,0.9475864800347222,0.6327924132347107,0.18313886098432644,0.10079959169777067,0.9770594618055556,
4,3,0.5408673733472824,0.49389497735901433,0.3378310104014133,0.9771535373263889,0.5690811276435852,0.22336438590831634,0.12572324011556685,0.9842599826388889,x
4,4,0.5116338282823563,0.5477116854967125,0.38016172666800374,0.9760947265625,0.5947918891906738,0.1957579295582375,0.10849870578081956,0.91927734375,
4,5,0.48285867273807526,0.628014218332867,0.4590873239373352,0.9815148654513889,0.5609234571456909,0.0,0.0,0.9852864583333333,
5,1,0.5827768594026566,0.38249053136239486,0.2424883807198137,0.943810763888889,2.1988089084625244,0.03810615460124079,0.019423148041679918,0.31525390625,
5,2,0.5192424654960632,0.5889731459675965,0.4202130981817476,0.9810268012152777,0.6342083215713501,0.17849991944945376,0.09799610845776212,0.9225368923611111,
5,3,0.49492713809013367,0.5673380898005373,0.40733408690534034,0.9778838975694445,0.5220370292663574,0.3867270235473289,0.23971580085453342,0.9679535590277778,
5,4,0.46678341180086136,0.6081251773615513,0.4379135339928741,0.9800660807291666,0.5077130198478699,0.4474947494746118,0.2882404097011419,0.9840147569444444,
5,5,0.4400904253125191,0.6866555845438429,0.5244516827535876,0.9861567925347223,0.4825306236743927,0.4562121460137042,0.29551479164426303,0.9855815972222223,x
