step,client_id,epoch,val_loss,val_dice,is_best
1,2,1,0.816129207611084,0.04893549412135953,no
1,2,2,0.7803733348846436,0.0043134435657738125,no
1,2,3,0.7219358682632446,0.0,no
1,2,4,0.6687150597572327,0.021467943138930277,no
1,2,5,0.6106073260307312,0.24440820130446828,no
1,2,6,0.5630525946617126,0.0854966139953647,no
1,2,7,0.5170817375183105,0.28356275303620765,no
1,2,8,0.48168808221817017,0.2885365853656777,yes
1,2,9,0.47362083196640015,0.2091940645910611,no
1,2,10,0.4939468204975128,0.17809078192070904,no
2,1,1,0.3607846274971962,0.5558547471316094,no
2,1,2,0.31621894240379333,0.5775441439824548,no
2,1,3,0.2704078443348408,0.6149157798118136,no
2,1,4,0.25383275002241135,0.6467865751628578,yes
2,1,5,0.26117366924881935,0.6274468538501771,no
2,1,6,0.2531262934207916,0.6335898919756051,no
2,1,7,0.2640346474945545,0.6273398074445214,no
2,1,8,0.2713138163089752,0.6138690274245363,no
2,1,9,0.25399601459503174,0.6433129580002847,no
2,1,10,0.2565896660089493,0.6426854904640176,no
3,0,1,0.2495141550898552,0.6087911870836011,no
3,0,2,0.20510152727365494,0.6870499812107427,no
3,0,3,0.1992935612797737,0.6937543577167189,yes
3,0,4,0.2177426815032959,0.6602848307824786,no
3,0,5,0.2067321501672268,0.6768109576306177,no
3,0,6,0.21832334995269775,0.6602763302107695,no
3,0,7,0.21066124364733696,0.6776745860986091,no
3,0,8,0.22540495544672012,0.647325888858819,no
3,0,9,0.2304237149655819,0.6298696628834265,no
3,0,10,0.23985564336180687,0.6192223009007853,no
4,1,1,0.279608640819788,0.6203343713009257,no
4,1,2,0.27974216267466545,0.6172725848769269,no
4,1,3,0.28317204117774963,0.6065570184758027,no
4,1,4,0.2533065229654312,0.6449374019746076,no
4,1,5,0.25163013115525246,0.6504258430429601,no
4,1,6,0.27766983583569527,0.6237938434568683,no
4,1,7,0.27343620359897614,0.6262943801656001,no
4,1,8,0.26823802664875984,0.630356894841142,no
4,1,9,0.2492266744375229,0.6586708082222553,yes
4,1,10,0.2532927915453911,0.651554485124406,no
5,0,1,0.2032254934310913,0.6868069107593218,no
5,0,2,0.1934366337954998,0.7019841347168565,no
5,0,3,0.19286756962537766,0.7100081363040766,yes
5,0,4,0.2108309008181095,0.6762850295207602,no
5,0,5,0.20026534795761108,0.6941613898026789,no
5,0,6,0.20609181001782417,0.680072337363,no
5,0,7,0.23784860968589783,0.6331837487384198,no
5,0,8,0.21100779622793198,0.6801939478444178,no
5,0,9,0.22871483117341995,0.6560054625307252,no
5,0,10,0.24224459379911423,0.6311331346327036,no
6,1,1,0.23215044662356377,0.6817804022894149,yes
6,1,2,0.2686082310974598,0.6399813982855237,no
6,1,3,0.2694706432521343,0.6306245991340225,no
6,1,4,0.25542860478162766,0.6547750840119433,no
6,1,5,0.27792268246412277,0.6381733500352613,no
6,1,6,0.27183863520622253,0.63466440064922,no
6,1,7,0.28430231660604477,0.6217433642568598,no
6,1,8,0.2528786100447178,0.6621913499397234,no
6,1,9,0.25385644659399986,0.6722193298203725,no
6,1,10,0.24042941257357597,0.6794320295274002,no
7,1,1,0.2866242192685604,0.6185878657905058,no
7,1,2,0.24895334988832474,0.6591866996370579,no
7,1,3,0.26039426401257515,0.6406402386793159,no
7,1,4,0.26447028666734695,0.6419546413589441,no
7,1,5,0.291008573025465,0.6157705273016312,no
7,1,6,0.2771425023674965,0.6395548797475357,no
7,1,7,0.28000596165657043,0.6347891365550911,no
7,1,8,0.2606232240796089,0.6587468513256589,no
7,1,9,0.25604892522096634,0.6648285135503069,no
7,1,10,0.24657922238111496,0.6759999524229324,yes
8,2,1,0.49116051197052,0.14751630707457664,no
8,2,2,0.4247957766056061,0.2452306625041231,no
8,2,3,0.41573426127433777,0.2682577565629897,no
8,2,4,0.41102737188339233,0.27534133222975243,yes
8,2,5,0.42265158891677856,0.25580687696494997,no
8,2,6,0.42713892459869385,0.2464575393332879,no
8,2,7,0.44718825817108154,0.22721993453676778,no
8,2,8,0.4190700352191925,0.28477152284743046,no
8,2,9,0.43906286358833313,0.24451087516725645,no
8,2,10,0.42073577642440796,0.264059196617057,no
9,1,1,0.24818753451108932,0.6757870129900818,no
9,1,2,0.26292067021131516,0.6527403684736373,no
9,1,3,0.2591700181365013,0.6496678185081642,no
9,1,4,0.2597922049462795,0.6514673307918317,no
9,1,5,0.2759529836475849,0.6394602503237206,no
9,1,6,0.28527145460247993,0.6378529062097942,no
9,1,7,0.269330944865942,0.6445756578881411,no
9,1,8,0.25248683989048004,0.6695715313466164,no
9,1,9,0.27748914062976837,0.654803413806521,no
9,1,10,0.23750114813446999,0.6905376720555191,yes
10,0,1,0.23699326440691948,0.6440743087965923,no
10,0,2,0.19294028356671333,0.7056089887302822,no
10,0,3,0.184724323451519,0.7181803859002005,yes
10,0,4,0.19058791548013687,0.7100618341673076,no
10,0,5,0.20709781721234322,0.6817383004764839,no
10,0,6,0.21913545206189156,0.6625974387045468,no
10,0,7,0.22157267481088638,0.6602769015362325,no
10,0,8,0.21778802201151848,0.6671288938414957,no
10,0,9,0.23021573200821877,0.6560217329365755,no
10,0,10,0.21861500293016434,0.6717882084600908,no
11,0,1,0.2235863357782364,0.6543813081313931,no
11,0,2,0.20104065164923668,0.6860021964822023,yes
11,0,3,0.20850880444049835,0.6773021356529627,no
11,0,4,0.23023360595107079,0.6501968954945464,no
11,0,5,0.20623330771923065,0.6851833381030166,no
11,0,6,0.23822282999753952,0.646536559053483,no
11,0,7,0.23654209822416306,0.6610260982011333,no
11,0,8,0.23048922419548035,0.676245695095378,no
11,0,9,0.24065613746643066,0.6610636795844104,no
11,0,10,0.22854971140623093,0.6746178710109251,no
12,2,1,0.30430275201797485,0.4752155172409525,no
12,2,2,0.2666052281856537,0.5493822363815763,yes
