Client 2 Round 6: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.043151s
Client 2 Round 8: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.036622s
Client 2 Round 13: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.035703s
Client 2 Round 14: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.027050s
Client 2 Round 15: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.036879s
Client 2 Round 21: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.058822s
Client 2 Round 24: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.038766s
Client 2 Round 25: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.038071s
Client 2 Round 31: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.056914s
Client 2 Round 34: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.032844s
Client 2 Round 40: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.033508s
Client 2 Round 45: Incoming 92483.80 KB | Outgoing 9248.38 KB | Overhead: 1.043911s
