Client 0 Round 4: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 5: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 7: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 11: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 14: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 16: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 23: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 24: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 29: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 30: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 31: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 35: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 37: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 41: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
Client 0 Round 44: Incoming 127239.06 KB | Outgoing 127239.06 KB | Overhead: 0.000001s
