round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.7759927809238434,0.10946357091440212,0.058259353340953716,0.7676512586805556,0.821743905544281,0.08541065660672995,0.04461043142304067,0.9195030381944445,
1,2,0.66660375893116,0.28379940468735604,0.16560074366013183,0.9241277126736112,0.7941839694976807,0.04202643845033848,0.02146425226348621,0.97279296875,
1,3,0.5694377720355988,0.5419431680036543,0.3750012625842981,0.9731140407986112,0.742655873298645,0.020082389289366526,0.010143042912860672,0.9834809027777778,
1,4,0.5001005679368973,0.5709533466235248,0.40017420230887724,0.9733082682291666,0.6859925985336304,0.25933660933645003,0.14898722563331993,0.9738324652777778,
1,5,0.43606892973184586,0.6703113275952403,0.5055003536294916,0.9818778211805557,0.6223772764205933,0.28467469461986944,0.1659595959594283,0.9820811631944445,x
2,1,0.4057147204875946,0.41261733705166165,0.2695133654231272,0.9732870008680555,0.46418219804763794,0.3653395784540652,0.2234957020055305,0.9811805555555555,x
2,2,0.3171654939651489,0.566734961429555,0.396742223678621,0.9801468098958334,0.4500442147254944,0.3106597600870292,0.18389413378505293,0.9780512152777778,
2,3,0.2598578669130802,0.6447827697780374,0.4827103622752442,0.9855328776041667,0.44969847798347473,0.2297196261680096,0.12976454439855373,0.9821137152777778,
2,4,0.2193005345761776,0.7051790423393296,0.5453240188547606,0.9872569444444445,0.476563960313797,0.15432742440023828,0.08361581920893457,0.98416015625,
2,5,0.19599715247750282,0.7238684728631721,0.5733323789502021,0.988487087673611,0.4428369700908661,0.21368618544463938,0.11962410171352168,0.9827191840277778,
3,1,0.32260433211922646,0.47394488742072044,0.3297993557037675,0.9812248263888889,0.507897675037384,0.05294450736119345,0.027192089573902584,0.9854817708333333,
3,2,0.2493835762143135,0.5938694362399509,0.42612748770492054,0.9842379557291667,0.3868188261985779,0.33361389547759307,0.20020203875452272,0.9811002604166666,
3,3,0.21599382534623146,0.6559855794189667,0.4915614433106574,0.9856101345486111,0.368568480014801,0.35356746765223396,0.21474761990280694,0.9810264756944445,x
3,4,0.18111443147063255,0.7124865044814528,0.555130006326617,0.9883665364583334,0.3746502101421356,0.3425981356364127,0.20670794633621598,0.9833181423611111,
3,5,0.17744287475943565,0.7151276858118273,0.560578165904475,0.989041015625,0.40424656867980957,0.2898933826766324,0.1695177246494543,0.9825108506944444,
4,1,0.26450090482831,0.5664936695202025,0.4213308327506365,0.9841447482638889,0.5164334177970886,0.06938775510194642,0.03594080338261319,0.98515625,
4,2,0.22424623742699623,0.6369363092686663,0.46815317202082785,0.9848215060763889,0.41674017906188965,0.24344602347935082,0.1385929648239813,0.9813997395833334,x
4,3,0.18259874545037746,0.7055393861022933,0.5518880760397079,0.9879911024305557,0.43250879645347595,0.2134054054051747,0.11944814232104628,0.9842100694444444,
4,4,0.16242020577192307,0.7318756568324568,0.577897237847169,0.9893999565972222,0.4185798764228821,0.22892751721850996,0.12925925925909967,0.9846940104166667,
4,5,0.1536228358745575,0.7527026656401521,0.6067898974139405,0.9902542317708334,0.4157097339630127,0.2269089335926596,0.12797364889578142,0.9844878472222223,
5,1,0.23105990141630173,0.6293681512477033,0.46830117112978104,0.9854452039930556,0.45310670137405396,0.16842382709519185,0.09195567707570593,0.9863064236111111,
5,2,0.21905360370874405,0.6397129312902348,0.4730200384493002,0.9866821831597222,0.32650139927864075,0.4318289786219859,0.27537109966648954,0.9844270833333333,x
5,3,0.18434815853834152,0.6968882778712302,0.5403223373345151,0.9873968098958333,0.38686200976371765,0.298294401186227,0.17529142608108148,0.9835720486111111,
5,4,0.16110768169164658,0.7358223028873934,0.5849815348158438,0.9895629340277777,0.4398558735847473,0.17988007994650246,0.09882869692520883,0.9839713541666667,
5,5,0.14463451877236366,0.7664881743838635,0.6232171633805137,0.9907998046875,0.4500821530818939,0.1717139517583979,0.09392072532826465,0.9830837673611111,
