epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,saved_ckpt,marker
1,0.9290321916341782,0.11221525972638763,0.05961457461991013,0.7274434678819444,0.9656509757041931,0.07013019295901199,0.03633933890418458,0.6103385416666667,True,X
2,0.8923027813434601,0.14233183251269702,0.07669975056169226,0.7605052083333332,0.9530196189880371,0.08833980282818149,0.046211038425595076,0.6987782118055555,True,X
3,0.8704028129577637,0.18128122125913124,0.099733342676538,0.8142666015625,0.9408358931541443,0.10896846227202375,0.05762382070208949,0.7708745659722223,True,X
4,0.8578855395317078,0.2056926928480941,0.11481713422867611,0.846185546875,0.9317315816879272,0.11811546118114255,0.06276445698166432,0.8125325520833333,True,X
5,0.8334898799657822,0.25048951882273873,0.14400655739676602,0.8731929253472223,0.9290924668312073,0.11610161305899802,0.06162838392124692,0.8808463541666667,False,
6,0.8128268420696259,0.29102423649650855,0.17037152581798468,0.9007000868055556,0.9223409295082092,0.16466435892209166,0.08971893491124261,0.9465842013888889,True,X
7,0.7733432054519653,0.3712275465569396,0.22978663953522052,0.9337719184027777,0.9137500524520874,0.14423105030835623,0.07772037048705185,0.9364691840277778,False,
8,0.7308208793401718,0.40386733142965603,0.253283093058972,0.9450528428819445,0.8838862776756287,0.24374898302313622,0.13878937615812229,0.9697417534722222,True,X
9,0.653334766626358,0.5071250781852817,0.3402496970758242,0.9639481336805557,0.8813233971595764,0.2654811451631571,0.1530575147240602,0.9747222222222223,True,X
10,0.5455707162618637,0.6435866002581357,0.47666812383601165,0.9803428819444444,0.9105517268180847,0.2143483160132536,0.12003926518019913,0.9863823784722222,False,
11,0.4591730535030365,0.7063263535033097,0.546251839548707,0.9853333333333334,0.9132999777793884,0.16954164613089018,0.09262250942380183,0.9853732638888889,False,
12,0.3868876248598099,0.746618130907967,0.5970687940273017,0.9885817057291666,0.857573390007019,0.25269365997476156,0.14461897961833053,0.9857009548611111,False,
13,0.3381301164627075,0.7524718088045905,0.6052924326290288,0.9889049479166666,0.8584273457527161,0.2041070317359003,0.11365211365211365,0.9861219618055556,False,
14,0.2903851121664047,0.7872387365779963,0.6516128827599683,0.9911715494791666,0.8424088954925537,0.19066242972355088,0.10537692515536341,0.9856293402777778,False,
15,0.2566429525613785,0.7993595353055152,0.6658358727309601,0.9911941189236111,0.8327574729919434,0.18380414312594626,0.10120282040647034,0.9858919270833333,False,
16,0.2558591663837433,0.7860151220170886,0.6490311134174256,0.9909856770833333,0.8288612365722656,0.20308692120203886,0.11301989150090416,0.98509765625,False,
