round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.6112161993980407,0.19569248098735578,0.10965248446974454,0.9080131655092594,0.596743106842041,0.0,0.0,0.9612337239583333,
1,2,0.5420435070991516,0.2757558902535497,0.16013349837410823,0.8944704861111111,0.611310750246048,0.0,0.0,0.9289116753472222,
1,3,0.5043297290802002,0.3061578474715986,0.18131883750198202,0.9067132523148148,0.5404631197452545,0.01485340773552819,0.007506882433504364,0.9248969184027778,
1,4,0.47777114510536195,0.3431088572642491,0.20761217593960027,0.9195759548611111,0.48840034008026123,0.2693818608193539,0.1563427594279002,0.956144748263889,
1,5,0.4382401704788208,0.41362913715712873,0.26608811754963263,0.9448230613425925,0.5121424794197083,0.02730297120567437,0.014034673900215806,0.9578624131944444,
1,6,0.38942631483078005,0.5030683146649826,0.3369290481510025,0.954181857638889,0.5287535488605499,0.3247232156084982,0.19473936340300563,0.8545735677083334,
1,7,0.3286634624004364,0.6107361047238656,0.4415159995971381,0.9692261284722223,0.40437763929367065,0.42172205822758924,0.27183958912232775,0.9519368489583333,x
2,1,0.3438275933265686,0.5026205030920101,0.33863223955121013,0.9605946180555553,0.4332343637943268,0.3965706314936206,0.25040901857346937,0.8953038194444445,
2,2,0.25191974341869355,0.662271477313819,0.49887238017898605,0.9762012442129631,0.44095203280448914,0.2582586238486052,0.15071231563709325,0.9622330729166666,
2,3,0.19751169979572297,0.7380805430378596,0.5870686090171024,0.9812109375,0.3347335457801819,0.5123476725189703,0.34716170737564084,0.9537261284722223,x
2,4,0.1551721692085266,0.7963965464762393,0.6627343780919956,0.9854758391203703,0.5802114307880402,0.0,0.0,0.9613053385416667,
2,5,0.18784107267856598,0.7261358166375033,0.5728250986333352,0.9820451388888889,0.3404480218887329,0.5206076027422986,0.35547855333320955,0.9495594618055556,
2,6,0.13921359479427337,0.8069172270087682,0.6767049728071453,0.9857022569444446,0.33400222659111023,0.5111488442608143,0.3444807601701477,0.9575368923611112,
2,7,0.11566240936517716,0.8389440005337228,0.7232997006882684,0.9883684895833333,0.33688119053840637,0.515768343810203,0.35529472674027984,0.9541232638888889,
3,1,0.2575492650270462,0.618348482159028,0.4507703587040693,0.9723952546296296,0.5618314146995544,0.34855062609319676,0.213399365533487,0.8579481336805556,
3,2,0.1867657035589218,0.7343127086821183,0.5810301460270528,0.9814184027777777,0.6447897851467133,0.32212584809858413,0.19298044037877504,0.8455219184027778,
3,3,0.14458298683166504,0.7963431123930326,0.6627201183095124,0.9854330150462964,0.36499328911304474,0.48848161925141287,0.3247872625773076,0.9492632378472222,
3,4,0.14239976406097413,0.7932069889208514,0.6576569534745806,0.9853136574074075,0.3355945944786072,0.49736033121277223,0.33568841053328347,0.9626085069444444,
3,5,0.12523925304412842,0.8195381174493945,0.6957996781314149,0.9874341724537038,0.4219699054956436,0.48280419486944315,0.31971515604324074,0.9281217447916668,
3,6,0.12675934582948684,0.8133955429697369,0.6885188832107817,0.9856837384259259,0.38522888720035553,0.4056871694116996,0.2710737188617435,0.9672298177083334,
3,7,0.10577718019485474,0.8465268840515561,0.7347205221010669,0.9892727141203703,0.32964660227298737,0.5457109876426599,0.3789127320370106,0.9536013454861112,x
4,1,0.15119505822658538,0.7739155592382639,0.6323061858025418,0.9831846064814815,0.39412643015384674,0.36442019041604135,0.22877125477031723,0.9678949652777777,
4,2,0.14835082590579987,0.775761865830467,0.6338683942523915,0.9840122974537037,0.33810460567474365,0.5020581690342674,0.33688085758745806,0.9626009114583334,
4,3,0.13768496215343476,0.792941136025777,0.6577687649017772,0.9861098090277778,0.3284725695848465,0.5375726597865556,0.37102594795984123,0.9576660156250001,
4,4,0.11269596666097641,0.8308045779750766,0.7112016462152705,0.9879657118055555,0.31728415191173553,0.5435038849239979,0.37551686297271225,0.9609830729166666,
4,5,0.1044621542096138,0.8439031835943333,0.7310558216471558,0.9892839988425927,0.3004141002893448,0.5486961302173906,0.38084602481573004,0.964445529513889,x
4,6,0.10177595019340516,0.8484084859308961,0.7379216587119451,0.9888855613425924,0.31112416088581085,0.5366843849243795,0.3698413261255,0.9637749565972222,
4,7,0.085330431163311,0.8744858597213687,0.7773863509690636,0.9910710358796295,0.33721475303173065,0.47226322484566796,0.32210919325284115,0.9706922743055555,
