round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.7513156086206436,0.11640078097330564,0.06200857385072896,0.8313836805555556,0.8171181082725525,0.05594405594403445,0.028776978417254812,0.9466796875,
1,2,0.6551544815301895,0.28949661189914744,0.1703804719922872,0.9405832248263889,0.7949444055557251,0.04764044943814871,0.024401473296472832,0.9816059027777778,
1,3,0.5715267211198807,0.4119588592396591,0.26122650955686394,0.9615713975694444,0.7315663695335388,0.012799564270135077,0.006441003151971439,0.9842664930555556,
1,4,0.5214309766888618,0.4278257256963771,0.27401872850035996,0.9656013454861112,0.6635266542434692,0.24839758476521281,0.14181162494681607,0.98244140625,
1,5,0.46728456765413284,0.5078704686535984,0.3408032303160502,0.9745640190972222,0.6107946634292603,0.2575705238916191,0.14782263926508435,0.9720138888888888,x
2,1,0.4286477118730545,0.33339721644731773,0.21536517688550408,0.9728583984375,0.4702233672142029,0.2749656557114287,0.1593972065668226,0.9851106770833333,
2,2,0.38856714218854904,0.39057918851265366,0.2457109168428681,0.9774113498263888,0.4224799871444702,0.4017874303284635,0.25139799170209165,0.9729817708333334,
2,3,0.31770842522382736,0.5501641237035999,0.38319896874126724,0.9784674479166666,0.39023321866989136,0.4481628669034036,0.28879503998536366,0.9828233506944445,x
2,4,0.2873958796262741,0.5799181130197515,0.4085911288841369,0.981560546875,0.4364926218986511,0.25339366515815054,0.14507772020710932,0.9813802083333333,
2,5,0.2689705528318882,0.6069750842984611,0.43727781412151345,0.9843148871527778,0.4058658182621002,0.30814272644070617,0.18213281418972296,0.9835894097222222,
3,1,0.3151860199868679,0.49127342458210804,0.34603007631916344,0.9778509114583334,0.41871118545532227,0.2663736263733922,0.15365111561850542,0.9818901909722222,
3,2,0.28678445890545845,0.5322139545272775,0.3656363501895088,0.9792757161458333,0.37479016184806824,0.3613784135238222,0.22053805253533804,0.9786848958333333,
3,3,0.24316778779029846,0.6277564951862461,0.46172174121101905,0.9840077039930556,0.29038894176483154,0.5253649487857687,0.35626777510352625,0.9872287326388889,x
3,4,0.24348527193069458,0.6140735782364086,0.44703034346886106,0.9848170572916666,0.33580777049064636,0.42591199699094967,0.270576991995854,0.9867491319444445,
3,5,0.24270623549818993,0.6123899292137758,0.4473449342878173,0.9849851345486111,0.4173641502857208,0.23034600806916453,0.1301644327758323,0.9863389756944444,
4,1,0.2791150361299515,0.5364880545042953,0.37568346349973575,0.9802759331597222,0.49019357562065125,0.14283908481842644,0.07691260549948692,0.9852842881944445,
4,2,0.27398646250367165,0.538941175007176,0.374674140779901,0.9846610243055556,0.4039396047592163,0.28655414375091354,0.16723851687861954,0.983671875,
4,3,0.25403914600610733,0.5798610694770968,0.4115206333155611,0.9827772352430556,0.3409320116043091,0.4029149797567588,0.2522814844856497,0.9839973958333333,x
4,4,0.25420859456062317,0.5852021609743574,0.415002809644075,0.9803446180555555,0.39688944816589355,0.2957723309752461,0.173552123551956,0.9814192708333334,
4,5,0.2515523172914982,0.5869652996843864,0.41877755835582064,0.9828679470486111,0.4079912304878235,0.21602002503101875,0.12108881717395666,0.98640625,
5,1,0.2535749711096287,0.5811515513991815,0.421391537134471,0.9825002170138889,0.47136467695236206,0.15920278544824204,0.08648578137218042,0.9848025173611111,
5,2,0.2242312878370285,0.6287836686818048,0.45990753382941124,0.9864123263888889,0.31795305013656616,0.4576890201255282,0.2967553405881733,0.9848546006944444,
5,3,0.2139146886765957,0.6537944715711134,0.48834251321868205,0.9849541015625001,0.30496618151664734,0.48195482678202556,0.3174838504709123,0.9860134548611111,x
5,4,0.2332019805908203,0.6170591110778504,0.4503813287532866,0.9839747178819445,0.3102602958679199,0.4515892644495268,0.2916469474677098,0.9870073784722222,
5,5,0.2296530418097973,0.6255785284939819,0.4586261229608509,0.9856470269097223,0.3944341838359833,0.29066922012949176,0.17004854973214237,0.9855316840277778,
