round,epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,best_epoch
1,1,0.6468927413225174,0.34714209749924607,0.21607871064438552,0.8506696686921295,0.7060438543558121,0.48569506269170715,0.32508285570129375,0.9266276041666667,
1,2,0.41343578447898227,0.6125903513388028,0.4461189911341856,0.9597289134837962,0.5246300548315048,0.4592840018748191,0.30004253688647176,0.8992740885416667,
1,3,0.27461068828900653,0.7222639192946813,0.570741509168382,0.9739429615162037,0.35268647968769073,0.5818809448414588,0.4137425756349042,0.9463764105902778,
1,4,0.20138665909568468,0.7696364448617742,0.6270528972255784,0.9791579861111109,0.3009362816810608,0.620759011280735,0.45566999435194333,0.9552322048611112,x
1,5,0.17254542062679926,0.7806090566228986,0.6412769440227118,0.9800737847222223,0.278300691395998,0.6038084004689664,0.43951533760458694,0.9628938802083333,
2,1,0.24721580743789673,0.7257173348756485,0.5714708883458024,0.9750432219328703,0.3372446075081825,0.5953760740312752,0.430576741699719,0.9552077907986111,
2,2,0.18186596408486366,0.7672140218496226,0.6232132632438433,0.9789735243055554,0.2706448882818222,0.6242729504348897,0.4634345274202929,0.9612158203125001,
2,3,0.1587437354028225,0.780666740056161,0.643058148391822,0.9805588107638887,0.24931566044688225,0.6506423858593611,0.48632962200523233,0.9649066840277777,x
2,4,0.1450578309595585,0.7967101942558638,0.6629869426733084,0.9817768012152778,0.2697850540280342,0.610783560720418,0.44486664500642953,0.9687065972222222,
2,5,0.1285321625570456,0.8181925804861941,0.6927269091928016,0.9835747612847223,0.25376705080270767,0.6374843227136924,0.4739445704636269,0.9674739583333334,
3,1,0.1570994220674038,0.7822845962733398,0.6436245919398967,0.9806886574074073,0.2823289483785629,0.6085395368454843,0.4500805513744758,0.9640380859375,
3,2,0.15656331554055214,0.777260437621356,0.6371993744641417,0.980102900752315,0.260866966098547,0.6464571370569173,0.4863708708281703,0.9641872829861111,
3,3,0.14621028366188207,0.788545146009476,0.6528924333567284,0.9808071108217593,0.3152168206870556,0.5553978002822144,0.3905736153765579,0.9644949001736111,
3,4,0.13463028830786547,0.8064031158323398,0.6767362355204692,0.982644314236111,0.2574327029287815,0.641262734976464,0.4758546530973361,0.9680007595486112,
3,5,0.12202354272206624,0.8235584159273969,0.7005546971546033,0.9840333839699072,0.24206143990159035,0.662999291843835,0.5002570838180398,0.9698377821180556,x
4,1,0.1254162024706602,0.8191598419891096,0.6945658371012219,0.9835545066550927,0.26544665545225143,0.6401600623781118,0.4765132230974595,0.9676535373263889,
4,2,0.12765785617132983,0.8171370499831307,0.6919890776376468,0.9836990017361112,0.2565053105354309,0.6410415897213424,0.4816234610614387,0.9665668402777778,x
4,3,0.12156612426042557,0.824351634390789,0.7029456000615014,0.9844580078124999,0.2934354171156883,0.5855403082072753,0.42176896859621327,0.9653743489583333,
4,4,0.11128862077991168,0.8398903465093545,0.7246574766699726,0.9857137948495369,0.26922883838415146,0.63119554929952,0.4689488584548952,0.9669737413194444,
4,5,0.10863396152853966,0.8420803894669288,0.7280232211678043,0.9858053023726852,0.2619142420589924,0.635647281893161,0.47408063519252297,0.9674354383680555,
5,1,0.11365317491193612,0.8357914160459642,0.7180772400183537,0.9854578993055556,0.2467823252081871,0.6622373110935674,0.4997107315217274,0.9669102647569444,x
5,2,0.12581366983552775,0.8168158939914894,0.6911772931298109,0.9835602936921294,0.26418379694223404,0.6325538567531613,0.468009549146143,0.969880642361111,
5,3,0.11737921213110288,0.8306089053091479,0.7116365924677233,0.9849008969907408,0.28185267746448517,0.6126897102047042,0.4467652285969674,0.9674831814236111,
5,4,0.10759885360797246,0.844678720054813,0.7315726222352645,0.9861136429398147,0.271362479776144,0.6204067662395625,0.4538110899948665,0.9680940755208333,
5,5,0.10519157598416011,0.8477378199267158,0.7364720319926096,0.9863456669560184,0.2685399428009987,0.6381865807794782,0.47441316215900864,0.9679703776041666,
