epoch,train_loss,train_dice,train_iou,train_acc,val_loss,val_dice,val_iou,val_acc,saved_ckpt,marker
1,0.9404234737157822,0.07385397532163741,0.03850376964503625,0.4678223741319444,0.9704686999320984,0.029077994387100445,0.014753498263397117,0.01872612847222222,True,X
2,0.9206473529338837,0.12813076898979137,0.06850805950492823,0.7299766710069444,0.9705766439437866,0.029211975572557974,0.014822484818500632,0.023361545138888887,False,
3,0.9066866189241409,0.15922296961435925,0.08656232989891233,0.7834360894097222,0.9690642356872559,0.031013823618324516,0.01575116371579513,0.08180989583333333,True,X
4,0.8978914022445679,0.2017930464908143,0.112527536132687,0.8494385850694445,0.9617696404457092,0.04105863483525788,0.020959603776505183,0.3136306423611111,True,X
5,0.886929839849472,0.2161453761008048,0.12135889950963728,0.8620360243055556,0.9702136516571045,0.029851996525863577,0.015152159367328534,0.04493055555555556,False,
6,0.8744283616542816,0.22724346148240365,0.1282208306221903,0.8669243706597223,0.9664870500564575,0.034602376868351076,0.017605789516126933,0.1804448784722222,False,
7,0.8587893843650818,0.2827586144198601,0.16643131392800856,0.9035871310763889,0.9308362603187561,0.10703435840143205,0.056543212433087256,0.8022569444444444,True,X
8,0.8420492857694626,0.2954121267317437,0.1735071574867605,0.9064123263888888,0.9170248508453369,0.15868574265466764,0.08618069513211432,0.8786393229166667,True,X
9,0.8242424875497818,0.4048436144027854,0.25432146846616127,0.9479127604166666,0.9229192137718201,0.12788195511833442,0.06830870279146141,0.8645529513888889,False,
10,0.7950104922056198,0.4219070639126252,0.2676175484843576,0.9464261067708333,0.920379102230072,0.19071729957800543,0.10541044776119403,0.9375651041666667,False,
11,0.7674991488456726,0.4835288663024186,0.3208318409017578,0.9583745659722223,0.9551454186439514,0.11472602739718471,0.06085376930063579,0.9708289930555556,False,
12,0.7356846332550049,0.5694662578776942,0.400980886125319,0.9723971354166667,0.8797295093536377,0.29046017553921316,0.169905474785279,0.9624565972222222,True,X
13,0.7035418301820755,0.5854500852395035,0.4147133619927084,0.9736641710069445,0.8795375823974609,0.30544002661769787,0.180247398389947,0.9728190104166666,True,X
14,0.6749726682901382,0.607967479074623,0.4402774073861086,0.9764903428819445,0.867577075958252,0.22737096364091425,0.12826765159393266,0.9472439236111111,False,
15,0.6396124362945557,0.6148068538775837,0.4443254229567386,0.9767357855902778,0.8475438356399536,0.22742898498274308,0.12830458303562314,0.9444010416666667,False,
16,0.6087501049041748,0.6391409351909735,0.47228272187776016,0.9795259331597223,0.8063715696334839,0.3153170359051206,0.18716698786985603,0.9688802083333333,True,X
17,0.5563285946846008,0.7269736614078399,0.5714801455328749,0.9868033854166667,0.8774608373641968,0.16464035455466114,0.08970468265622451,0.9394618055555556,False,
18,0.5284704864025116,0.6931373648995525,0.5313160722612997,0.9835965711805555,0.8824229836463928,0.14554032139167167,0.07848125417368906,0.9371115451388888,False,
19,0.5312127321958542,0.679714545515898,0.5178982770174172,0.9851521267361111,0.9342426061630249,0.08197015998557015,0.04273664479850047,0.9667513020833334,False,
20,0.4719361960887909,0.7360922303448525,0.5842248352292893,0.9879575737847223,0.8271907567977905,0.26344974044345004,0.15170867586113188,0.9729036458333333,False,
21,0.4812416285276413,0.695842259359178,0.5341927229841217,0.9861388888888888,0.9388832449913025,0.0744883691368063,0.03868497491418009,0.98419921875,False,
22,0.43032120168209076,0.7322726806375975,0.5788247097091046,0.9874953342013889,0.8080872297286987,0.23501303214585795,0.13315284272704897,0.9617838541666667,False,
23,0.37733107805252075,0.7910890557944266,0.6564680188213547,0.9908293185763889,0.8464115858078003,0.21255043351342384,0.11891268850254538,0.9800933159722223,False,
24,0.3481546640396118,0.7940080049973248,0.6596921007135333,0.9905793185763888,0.8427696228027344,0.21701406203229576,0.12171383823693925,0.9829622395833333,False,
25,0.32725994288921356,0.8061971415933918,0.6766100434964084,0.9912717013888888,0.875525951385498,0.1486352708243893,0.08028416469330074,0.9738715277777777,False,
26,0.31825490295886993,0.8058531490002611,0.6758554056910132,0.9915694444444445,0.848002016544342,0.18631534211628872,0.10272752835317274,0.9792252604166667,False,
27,0.2954789400100708,0.8114328370540297,0.6852666677806817,0.9915737847222222,0.8412048816680908,0.20743547241273094,0.11571994715984148,0.9854730902777777,False,
28,0.27127906680107117,0.8352822099290105,0.7174213016015155,0.9928771701388889,0.8552318215370178,0.1844466600197103,0.1015925315760571,0.9857986111111111,False,
29,0.2639910578727722,0.8371138259757598,0.7206488091472453,0.9931057942708332,0.8049496412277222,0.238326258338146,0.1352839931153184,0.9836458333333333,False,
30,0.25179386138916016,0.8400360797044294,0.7253145185172917,0.9931633029513889,0.8442409038543701,0.17568918725883753,0.0963044159098027,0.9749522569444444,False,
31,0.2387130707502365,0.851662945244364,0.7433051625821098,0.9937568359375,0.8261605501174927,0.19539104902554016,0.10827334582388325,0.9803754340277778,False,
32,0.22837306559085846,0.8584376126503555,0.7525679179341137,0.9941270616319444,0.7722712755203247,0.2541864033622962,0.1455976765515133,0.9757400173611112,False,
33,0.2085893154144287,0.8705819905486601,0.7714600907018849,0.9944684244791667,0.7805909514427185,0.23830767016825521,0.13527201437673583,0.9655403645833334,False,
34,0.20323865115642548,0.8706251561339926,0.7712891586817835,0.9943866102430555,0.8117812275886536,0.20850746268641154,0.11638756977422311,0.9769835069444445,False,
35,0.19388964772224426,0.8812517701953143,0.7879873307156798,0.9949855685763889,0.7991582155227661,0.2238487908827723,0.1260302556077204,0.9818207465277777,False,
36,0.18179814517498016,0.8881887362293421,0.7991227400597498,0.9952544487847224,0.7892809510231018,0.2372008771091265,0.134559221200649,0.98263671875,False,
37,0.18307022750377655,0.8832376342152712,0.7915473693593447,0.9951089409722221,0.7827671766281128,0.2477876106191983,0.1414141414141414,0.98505859375,False,
38,0.18296830356121063,0.8849780720984161,0.7948309362664863,0.9953866102430555,0.7892410755157471,0.2372539121653334,0.13459335624284077,0.9836046006944444,False,
39,0.1644778698682785,0.9007369410780414,0.8196189953672919,0.995846462673611,0.7971395254135132,0.22518465141395677,0.12687779131140886,0.9813324652777777,False,
40,0.16224275529384613,0.8986335420071444,0.8162320835742751,0.9956827256944445,0.782232403755188,0.23860021208886653,0.13546056592414207,0.9813020833333334,False,
41,0.1736912578344345,0.8865691472938112,0.800276455542538,0.9955268012152778,0.7848851680755615,0.2347978910367005,0.1330147351652728,0.9811024305555556,False,
42,0.14959964156150818,0.9119580837374548,0.8386311341267179,0.9963210720486111,0.7917669415473938,0.23155716502821358,0.130938450737187,0.9838823784722223,False,
43,0.1566714644432068,0.9028389541669628,0.8235048486146376,0.9959964192708333,0.7847777605056763,0.23999152721855538,0.13635816584426524,0.9844270833333333,False,
44,0.15667206048965454,0.902425477987393,0.8226450979470175,0.9959964192708334,0.7774715423583984,0.24406405300916245,0.1389937106918239,0.9821744791666667,False,
45,0.1452351063489914,0.9100685510232889,0.8354430617155465,0.9961588541666667,0.7836117744445801,0.24174174174148244,0.13748932536293765,0.9846571180555556,False,
46,0.14361391961574554,0.9119400393724907,0.8386456300640603,0.9963147786458333,0.774832010269165,0.24923076923049534,0.14235500878734622,0.9851736111111111,False,
47,0.1409844011068344,0.9151541195518644,0.8439170188061872,0.9964501953125,0.7635174989700317,0.26361888485338214,0.1518208661417323,0.9850390625,False,
48,0.1407054215669632,0.9146011770509803,0.8428285447743293,0.9964913194444445,0.7657191157341003,0.26174142480183454,0.15057680631451123,0.9848198784722222,False,
49,0.13825194537639618,0.9162511644488245,0.8457538592152138,0.996548068576389,0.7655661106109619,0.2606377524861472,0.14984673426078754,0.9843511284722222,False,
