step,client_id,epoch,val_loss,val_dice,is_best
1,2,1,2.6691105365753174,0.029447772715905113,no
1,2,2,117.79268646240234,0.02817480191598854,no
1,2,3,139.20538330078125,0.03190925349500739,no
1,2,4,7.071406364440918,0.040750049606454106,no
1,2,5,4.557195663452148,0.054729309743633624,no
1,2,6,1.3458901643753052,0.051191409624300556,no
1,2,7,2.4520933628082275,0.08527523828047912,no
1,2,8,0.9940026998519897,0.08238132755562282,no
1,2,9,0.6722010374069214,0.10143193764723529,no
1,2,10,0.6122676134109497,0.051788923378511764,no
1,2,11,0.5513123869895935,0.2647651006709188,yes
1,2,12,0.7389508485794067,0.12539969019567052,no
1,2,13,0.5664533972740173,0.24117122677081493,no
1,2,14,0.5232080817222595,0.26340161027897735,no
1,2,15,0.516381025314331,0.2363336349602191,no
2,2,1,0.6638361215591431,0.1462307577022403,no
2,2,2,0.552608847618103,0.09090909090898494,no
2,2,3,1.1306203603744507,0.027789157449123383,no
2,2,4,3.7390356063842773,0.10564923573477607,no
2,2,5,0.7529240846633911,0.030202790162476338,no
2,2,6,2.012542247772217,0.1212943469785386,no
2,2,7,0.5587249994277954,0.3349234524071805,no
2,2,8,0.45117443799972534,0.34500030541790666,no
2,2,9,0.4777950644493103,0.23647518126031078,no
2,2,10,0.4809547960758209,0.22410781132998575,no
2,2,11,0.42601442337036133,0.35087101882777505,yes
2,2,12,0.4186750054359436,0.3420855213801118,no
2,2,13,0.43209630250930786,0.30387398113352515,no
2,2,14,0.4401770532131195,0.24603174603154263,no
2,2,15,0.4118138551712036,0.29106444868621845,no
3,2,1,0.4512636661529541,0.267498758953076,no
3,2,2,0.5177401304244995,0.17141820600412028,no
3,2,3,0.4208853244781494,0.3034709193243999,no
3,2,4,0.4885169565677643,0.19838155958795226,no
3,2,5,0.39336761832237244,0.34874863982558146,yes
3,2,6,0.5301792621612549,0.0008750182295451728,no
3,2,7,0.43999603390693665,0.21666469124070561,no
3,2,8,0.4577447474002838,0.1901530573775238,no
3,2,9,0.4968573749065399,0.09712411705335883,no
3,2,10,0.41342341899871826,0.27523531320969896,no
3,2,11,0.3926565945148468,0.31761535870636776,no
3,2,12,0.4398021697998047,0.24428766979033154,no
3,2,13,0.4534132182598114,0.19915611814329184,no
3,2,14,0.47354820370674133,0.1610117749671513,no
3,2,15,0.4501158595085144,0.19467165225497232,no
4,0,1,0.4563755393028259,0.416287668495964,no
4,0,2,0.7118435800075531,0.0,no
4,0,3,0.5011087656021118,0.2802434334318324,no
4,0,4,0.3118404671549797,0.5045285754700508,no
4,0,5,0.3240633010864258,0.5186801121742416,no
4,0,6,0.395012766122818,0.43055892984225785,no
4,0,7,0.3574352562427521,0.46515105767230214,no
4,0,8,0.2776618003845215,0.5577316683236908,no
4,0,9,0.3216802701354027,0.4821328389406996,no
4,0,10,0.2755037397146225,0.5696477019367963,no
4,0,11,0.2543521523475647,0.6186199086495678,yes
4,0,12,0.33613570034503937,0.4660592045540625,no
4,0,13,0.313583355396986,0.5047459321846025,no
4,0,14,0.2996774837374687,0.5365394246086119,no
4,0,15,0.2826445400714874,0.5636165920021711,no
5,0,1,0.40880676358938217,0.34959924563802547,no
5,0,2,0.5488232672214508,0.2599675905465421,no
5,0,3,0.3678373396396637,0.44778302328583136,no
5,0,4,0.26886894553899765,0.5969424798209153,yes
5,0,5,0.3171611726284027,0.5307163695651971,no
5,0,6,0.4462056905031204,0.2977231989732117,no
5,0,7,0.4500480145215988,0.287602246790571,no
5,0,8,0.27967800199985504,0.589161808962454,no
5,0,9,0.30681736022233963,0.5271616791622442,no
5,0,10,0.33670778572559357,0.4875579581384223,no
5,0,11,0.2679443135857582,0.5917666030591788,no
5,0,12,0.2973855510354042,0.5501803587629577,no
5,0,13,0.28336284309625626,0.5723340467115212,no
5,0,14,0.28826142847537994,0.5631455398804625,no
5,0,15,0.2871539145708084,0.5693717101862659,no
6,1,1,0.28217681124806404,0.5829120069023251,no
6,1,2,0.22770683094859123,0.6788148370598197,no
6,1,3,0.2164328396320343,0.691365898531396,no
6,1,4,0.32594819366931915,0.5169383716476788,no
6,1,5,0.26614754274487495,0.6134266923374355,no
6,1,6,0.2739301212131977,0.5995299506836176,no
6,1,7,0.31469088047742844,0.5440055878253467,no
6,1,8,0.2370522879064083,0.6720858365606271,no
6,1,9,0.2725510448217392,0.6056358168427287,no
6,1,10,0.19739241153001785,0.7232585701236769,no
6,1,11,0.19138158857822418,0.7370343823535347,yes
6,1,12,0.23953957483172417,0.6595753821292996,no
6,1,13,0.21443266049027443,0.6990123116417482,no
6,1,14,0.3235253393650055,0.5315867569127799,no
6,1,15,0.218028262257576,0.6963216001792047,no
7,1,1,0.2563396133482456,0.6471898578472413,no
7,1,2,0.2943832501769066,0.5851495014670857,no
7,1,3,0.3394925594329834,0.5043812425050936,no
7,1,4,0.269097737967968,0.6262761167882921,no
7,1,5,0.30676447600126266,0.5650998116831962,no
7,1,6,0.2608308270573616,0.6416412643958932,no
7,1,7,0.24418199807405472,0.6500793661728684,no
7,1,8,0.21514150872826576,0.7035579501342317,no
7,1,9,0.21695306152105331,0.700855844576592,no
7,1,10,0.24721898511052132,0.6508950405443366,no
7,1,11,0.2637854292988777,0.6330714393995447,no
7,1,12,0.2154320627450943,0.6991538018713188,no
7,1,13,0.2019924782216549,0.723761042718818,yes
7,1,14,0.31076955795288086,0.5620539103532011,no
7,1,15,0.22304511070251465,0.6910442396355551,no
8,0,1,0.2376157082617283,0.6291363026621427,no
8,0,2,0.3274681270122528,0.5590002597021233,no
8,0,3,0.2817116752266884,0.5748764482946862,no
8,0,4,0.30184313654899597,0.5522923636843297,no
8,0,5,0.26746005564928055,0.592668157536886,no
8,0,6,0.24580466747283936,0.6242909071019197,no
8,0,7,0.26854918897151947,0.5951369200595549,no
8,0,8,0.2449391558766365,0.6263309315864399,no
8,0,9,0.21259156614542007,0.6772320440069235,no
8,0,10,0.22333719208836555,0.6594910437726176,no
8,0,11,0.22604116424918175,0.6576776573240797,no
8,0,12,0.22498244047164917,0.6613358705794329,no
8,0,13,0.2186422385275364,0.6709362863383097,no
8,0,14,0.212268877774477,0.6750677678983421,no
8,0,15,0.21243860200047493,0.6774305754105753,yes
9,0,1,0.30106624960899353,0.5531192231269019,no
9,0,2,0.30757978558540344,0.5933633166660603,no
9,0,3,0.2362009584903717,0.6641338140131017,yes
9,0,4,0.23846065998077393,0.6407812353783203,no
9,0,5,0.24830468744039536,0.6258362333082201,no
9,0,6,0.24317090958356857,0.631446232088879,no
9,0,7,0.2391764372587204,0.6392923068301228,no
9,0,8,0.24133064597845078,0.6331741935544255,no
9,0,9,0.24400679022073746,0.6345911598473097,no
9,0,10,0.23585721477866173,0.647662828381052,no
9,0,11,0.23288940265774727,0.6432294251442242,no
9,0,12,0.249814935028553,0.6280134642003887,no
9,0,13,0.25010016560554504,0.6430851461583598,no
9,0,14,0.2429102249443531,0.6530231159600558,no
9,0,15,0.26011861488223076,0.639042962886235,no
10,1,1,0.2629848085343838,0.6735558806838258,no
10,1,2,0.2182370014488697,0.6965489211634073,no
10,1,3,0.4468548148870468,0.3695576026779175,no
10,1,4,0.217414490878582,0.6940119082048475,no
10,1,5,0.21519829332828522,0.700105882240719,yes
10,1,6,0.25216304138302803,0.6432983646440175,no
10,1,7,0.28627466037869453,0.5996829338182559,no
10,1,8,0.24492063000798225,0.6543136568685413,no
10,1,9,0.251877062022686,0.6518619845369772,no
10,1,10,0.25053391605615616,0.650843203433673,no
10,1,11,0.22832193598151207,0.6878004753332911,no
10,1,12,0.22721723094582558,0.6866131417991157,no
10,1,13,0.2207464799284935,0.7060223094509918,no
10,1,14,0.31510496139526367,0.5519838511342868,no
10,1,15,0.2233295440673828,0.6952481841027408,no
11,1,1,0.24910587072372437,0.6471455906390373,no
11,1,2,0.24167640134692192,0.6565268900778753,no
11,1,3,0.34406062960624695,0.5109326440554879,no
11,1,4,0.2530847266316414,0.6533581626634207,no
11,1,5,0.27403679490089417,0.617537830206212,no
11,1,6,0.31736765056848526,0.5586952895887161,no
11,1,7,0.264540433883667,0.6238586501841525,no
11,1,8,0.26617132872343063,0.6314247882083461,no
11,1,9,0.23608872666954994,0.6778999866788443,no
11,1,10,0.2451321706175804,0.6592836021722832,no
11,1,11,0.2659893222153187,0.6288952989633387,no
11,1,12,0.1985856331884861,0.7365509995632995,yes
11,1,13,0.2091870941221714,0.7254713194482258,no
11,1,14,0.2078295461833477,0.717657031805931,no
11,1,15,0.2530394494533539,0.6608260446227792,no
12,2,1,0.3450832962989807,0.38459122788612515,no
12,2,2,0.3482518792152405,0.3994590362300523,no
12,2,3,0.35719871520996094,0.3767295088596353,no
12,2,4,0.34471485018730164,0.40041819132218115,yes
12,2,5,0.357854425907135,0.3751926738594839,no
12,2,6,0.37396109104156494,0.3456366753899958,no
12,2,7,0.38867175579071045,0.31176411391736764,no
12,2,8,0.37591880559921265,0.3351614868978924,no
12,2,9,0.44014450907707214,0.21550474065787448,no
12,2,10,0.41295358538627625,0.2663921101113402,no
12,2,11,0.42043378949165344,0.2509119044984515,no
12,2,12,0.40249013900756836,0.2932111620155214,no
12,2,13,0.3985426127910614,0.3046587658354059,no
12,2,14,0.4039531946182251,0.2954614681690573,no
12,2,15,0.377672404050827,0.33977295359456305,no
13,2,1,0.36930912733078003,0.34335975675931873,no
13,2,2,0.3482709527015686,0.39320353982273043,yes
13,2,3,0.34891417622566223,0.3901243214845122,no
13,2,4,0.3905028700828552,0.3165833265019128,no
13,2,5,0.41327789425849915,0.2742995853137713,no
13,2,6,0.399336040019989,0.30843958712779956,no
13,2,7,0.4161429703235626,0.2718135158252012,no
13,2,8,0.4256942570209503,0.2529311326121196,no
13,2,9,0.3982086777687073,0.3197799569477161,no
13,2,10,0.3894875645637512,0.33993766696311223,no
13,2,11,0.3891696333885193,0.3404255319144978,no
13,2,12,0.4428418278694153,0.23772609819090734,no
13,2,13,0.40746742486953735,0.3056692718021267,no
13,2,14,0.4101541042327881,0.30103504177540713,no
13,2,15,0.3977999687194824,0.3235910444465384,no
14,2,1,0.4592389762401581,0.1884977880359795,no
14,2,2,0.4252253770828247,0.25211742455369446,no
14,2,3,0.3441466689109802,0.39871661463718455,yes
14,2,4,0.39584586024284363,0.30115745795992444,no
14,2,5,0.44820818305015564,0.21233356692336797,no
14,2,6,0.42616522312164307,0.2597942909970417,no
14,2,7,0.4036559462547302,0.30153178144940107,no
14,2,8,0.42269137501716614,0.2606170598907917,no
14,2,9,0.4456581175327301,0.22352238805943458,no
14,2,10,0.40820714831352234,0.2978723404252212,no
14,2,11,0.41542574763298035,0.29411107386267277,no
14,2,12,0.4207707941532135,0.3034097476398541,no
14,2,13,0.40902402997016907,0.31792082200028415,no
14,2,14,0.425433874130249,0.30015440041142544,no
14,2,15,0.42782747745513916,0.3030360893638504,no
15,1,1,0.3142680898308754,0.5604862902293255,no
15,1,2,0.2573021836578846,0.6402522771303136,no
15,1,3,0.29368744790554047,0.5914658537287958,no
15,1,4,0.24362852796912193,0.6634890820802855,no
15,1,5,0.24162813648581505,0.6652384966382127,no
15,1,6,0.22433080524206161,0.6935488707857201,no
15,1,7,0.26429637521505356,0.6400995123947916,no
15,1,8,0.24838339164853096,0.6663180293080565,no
15,1,9,0.23033085092902184,0.6874968682726279,no
15,1,10,0.25794817507267,0.6479432710958033,no
15,1,11,0.2668463811278343,0.6357089643848146,no
15,1,12,0.2403983697295189,0.6744965079153522,no
15,1,13,0.20982296019792557,0.7202944390420172,yes
15,1,14,0.2260085679590702,0.6972479750418692,no
15,1,15,0.23969903215765953,0.6821906669820574,no
16,1,1,0.3171968013048172,0.592376573145384,no
16,1,2,0.2477319985628128,0.6694872579924763,no
16,1,3,0.4398356005549431,0.42943857109668976,no
16,1,4,0.2800489440560341,0.6186970854828999,no
16,1,5,0.25526079908013344,0.6698798729492276,no
16,1,6,0.2548658177256584,0.6706150363739904,no
16,1,7,0.32005995139479637,0.5872384089982318,no
16,1,8,0.266654834151268,0.647175139476462,no
16,1,9,0.2760493755340576,0.6516703680224637,no
16,1,10,0.2672916017472744,0.6698415653305533,no
16,1,11,0.28610343858599663,0.6359627601743778,no
16,1,12,0.26326392590999603,0.6673649600652878,no
16,1,13,0.24816235154867172,0.6866828516145095,no
16,1,14,0.2370121218264103,0.6993834555857693,yes
16,1,15,0.2628531828522682,0.6742469614250243,no
17,1,1,0.27416791021823883,0.6619234826963462,no
17,1,2,0.425303153693676,0.4647688635525504,no
17,1,3,0.2458869032561779,0.6790422444942721,no
17,1,4,0.22233714908361435,0.7117030049356241,yes
17,1,5,0.292526051402092,0.6494588445857629,no
17,1,6,0.26903241872787476,0.6645396667656795,no
17,1,7,0.2602243237197399,0.6781561835123586,no
17,1,8,0.22819405421614647,0.7252980051811233,no
17,1,9,0.25904639065265656,0.6984244294382298,no
17,1,10,0.2709338366985321,0.6865415119642795,no
17,1,11,0.2608940862119198,0.6895638037578707,no
17,1,12,0.24738512188196182,0.7034384531419235,no
17,1,13,0.24849749356508255,0.7093189939168429,no
17,1,14,0.26518847793340683,0.6971243566780938,no
17,1,15,0.26633505523204803,0.6913311090549435,no
18,2,1,0.4505135416984558,0.21170577379355168,no
18,2,2,0.3688928782939911,0.38517110266135285,no
18,2,3,0.34444189071655273,0.4260548251263847,yes
18,2,4,0.3637083172798157,0.40716191787861994,no
18,2,5,0.34838032722473145,0.3938152946089479,no
18,2,6,0.37791207432746887,0.3466779517559486,no
18,2,7,0.35482361912727356,0.3844127532015765,no
18,2,8,0.34751981496810913,0.39242379402151284,no
18,2,9,0.40044423937797546,0.29711751662938235,no
18,2,10,0.35867735743522644,0.3702196908051564,no
18,2,11,0.3863328993320465,0.32678045909319975,no
18,2,12,0.3473623991012573,0.40095725008114763,no
18,2,13,0.3492906093597412,0.40608695652129767,no
18,2,14,0.34915995597839355,0.41098853558251025,no
18,2,15,0.3613182008266449,0.39151147682937254,no
19,2,1,0.4307595193386078,0.2375702550797259,no
19,2,2,0.36115092039108276,0.36357541899400714,no
19,2,3,0.3424150049686432,0.40467606249272947,no
19,2,4,0.3421345353126526,0.4072153812914158,no
19,2,5,0.3369285762310028,0.42511868795810837,yes
19,2,6,0.37670639157295227,0.3537839399187131,no
19,2,7,0.38439515233039856,0.3471241170530921,no
19,2,8,0.375584214925766,0.36369433521058164,no
19,2,9,0.3934057056903839,0.31451891021920386,no
19,2,10,0.35204586386680603,0.3967266775773085,no
19,2,11,0.38445529341697693,0.35263714319234973,no
19,2,12,0.37821605801582336,0.37244546498235076,no
19,2,13,0.3915649652481079,0.3479909920583762,no
19,2,14,0.3806103467941284,0.3686593151475697,no
19,2,15,0.38440924882888794,0.36277637223587855,no
20,0,1,0.4587708115577698,0.49154526432074797,no
20,0,2,0.2856195569038391,0.621937645997843,no
20,0,3,0.19224455952644348,0.7152626275556302,no
20,0,4,0.2058166339993477,0.6966323314205469,no
20,0,5,0.23465371131896973,0.6555810088613017,no
20,0,6,0.1807600036263466,0.7253694399795034,yes
20,0,7,0.18470349162817,0.7230277441657492,no
20,0,8,0.19092868268489838,0.7124196523305788,no
20,0,9,0.21106327325105667,0.6812781152955527,no
20,0,10,0.20777328312397003,0.6879559184546848,no
20,0,11,0.2043340653181076,0.6915564208736895,no
20,0,12,0.21318364143371582,0.6784259519788678,no
20,0,13,0.21082130074501038,0.6843507511631406,no
20,0,14,0.2131924033164978,0.6792954052645095,no
20,0,15,0.2204083800315857,0.6679965887885113,no
21,1,1,0.4613873213529587,0.3698751957566725,no
21,1,2,0.2947327457368374,0.6041217368888165,no
21,1,3,0.34302951395511627,0.5410821389667826,no
21,1,4,0.2666468471288681,0.648220010505399,no
21,1,5,0.23588712513446808,0.692502578672867,no
21,1,6,0.2268945276737213,0.7055273529340402,yes
21,1,7,0.2575663737952709,0.6673946342318136,no
21,1,8,0.23218613117933273,0.7034633261461195,no
21,1,9,0.23049985244870186,0.7103933826832761,no
21,1,10,0.2426486425101757,0.6956464530995022,no
