run_name,model_name,encoder_name,num_rounds,local_epochs,lr,elapsed_sec,model_bytes,n_params,est_total_comm_mb,avg_fit_time_sec_per_round_per_client,avg_eval_time_sec_per_round_per_client,avg_gpu_max_alloc_mb,avg_rss_delta_mb
unet__resnet50,unet,resnet50,7,7,0.001,379.245161909,130292796,32517969,12177.17552947998,3.4551667630408116,0.1864808251836635,1076.2491230867347,17.63818359375
