Client 0 Round 0: Incoming 127239.06 KB | Outgoing 63619.41 KB | Overhead: 0.211665s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.210486s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.228805s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.227656s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.228183s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.223451s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.209354s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.223533s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.224464s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.226038s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.223916s
Client 0 Round 0: Incoming 127239.06 KB | Outgoing 63619.41 KB | Overhead: 0.197882s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.225346s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.217103s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.230509s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.225110s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.225920s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.222166s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.230988s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.223438s
Client 0 Round 0: Incoming 127239.06 KB | Outgoing 63619.41 KB | Overhead: 0.221725s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.223775s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.236940s
Client 0 Round 0: Incoming 63619.41 KB | Outgoing 63619.41 KB | Overhead: 0.227560s
