Client 2 Round 1: Incoming 184967.64 KB | Outgoing 92483.80 KB | Overhead: 0.278015s
Client 2 Round 2: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.320662s
Client 2 Round 3: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.313432s
Client 2 Round 4: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.313735s
Client 2 Round 5: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.315667s
Client 2 Round 6: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.316282s
Client 2 Round 7: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.314704s
Client 2 Round 8: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.313866s
Client 2 Round 9: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.322865s
Client 2 Round 10: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.312905s
Client 2 Round 11: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.312576s
Client 2 Round 12: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.312523s
Client 2 Round 13: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.324664s
Client 2 Round 14: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.320045s
Client 2 Round 15: Incoming 92483.80 KB | Outgoing 92483.80 KB | Overhead: 0.313934s
